scenario,fy,fx,drop_v
idle,7,6,0.00055816
idle,7,7,0.0005518
idle,7,8,0.00054523
idle,7,9,0.00053848
idle,7,10,0.00053224
idle,7,11,0.0005259
idle,7,12,0.00051917
idle,7,13,0.0005124
idle,7,14,0.00050567
idle,7,15,0.00049902
idle,7,16,0.00049319
idle,7,17,0.00048659
idle,7,18,0.00047996
idle,7,19,0.00047332
idle,7,20,0.00046742
idle,7,21,0.00046172
idle,7,22,0.00045514
idle,7,23,0.00044802
idle,7,24,0.00044109
idle,7,25,0.0004352
idle,7,26,0.00042847
idle,7,27,0.00042182
idle,7,28,0.00041482
idle,7,29,0.00040789
idle,7,30,0.00040162
idle,7,31,0.00039522
idle,7,32,0.00038882
idle,7,33,0.00038222
idle,7,34,0.00037537
idle,7,35,0.00036898
idle,7,36,0.00036402
idle,7,37,0.00035793
idle,7,38,0.00035299
idle,7,39,0.0003455
idle,7,40,0.00033792
idle,7,41,0.00033223
idle,7,42,0.00032565
idle,7,43,0.00031958
idle,7,44,0.00031304
idle,7,45,0.00030567
idle,7,46,0.0003003
idle,7,47,0.00029458
idle,7,48,0.00028767
idle,7,49,0.00029391
idle,7,50,0.00029811
idle,7,51,0.00030495
idle,7,52,0.00031212
idle,7,53,0.00031948
idle,7,54,0.00032558
idle,7,55,0.00033159
idle,7,56,0.00033949
idle,7,57,0.00034675
idle,7,58,0.00035389
idle,7,59,0.00035978
idle,7,60,0.00036516
idle,7,61,0.00037189
idle,7,62,0.00037931
idle,7,63,0.00038617
idle,7,64,0.00039257
idle,7,65,0.00039925
idle,7,66,0.00040521
idle,7,67,0.0004124
idle,7,68,0.00042004
idle,7,69,0.00042607
idle,7,70,0.0004324
idle,7,71,0.00043896
idle,7,72,0.00044502
idle,7,73,0.00045184
idle,7,74,0.00045811
idle,7,75,0.00046331
idle,7,76,0.00046939
idle,7,77,0.00047502
idle,7,78,0.00048077
idle,7,79,0.00048665
idle,7,80,0.00049134
idle,7,81,0.00049635
idle,7,82,0.00050255
idle,7,83,0.00050887
idle,7,84,0.00051509
idle,7,85,0.00052123
idle,7,86,0.00052748
idle,7,87,0.00053408
idle,7,88,0.00054063
idle,7,89,0.00054717
idle,7,90,0.00055372
idle,7,91,0.0005603
idle,7,92,0.00056693
idle,7,93,0.00057359
idle,7,94,0.00058026
idle,7,95,0.00058693
idle,8,0,0.00058874
idle,8,1,0.00058208
idle,8,2,0.00057541
idle,8,3,0.00056874
idle,8,4,0.0005624
idle,8,5,0.0005569
idle,8,6,0.00055118
idle,8,7,0.00054476
idle,8,8,0.00053807
idle,8,9,0.00053154
idle,8,10,0.00052502
idle,8,11,0.00051864
idle,8,12,0.00051225
idle,8,13,0.00050556
idle,8,14,0.0004987
idle,8,15,0.0004942
idle,8,16,0.00048742
idle,8,17,0.00048041
idle,8,18,0.00047355
idle,8,19,0.00046672
idle,8,20,0.0004608
idle,8,21,0.00045418
idle,8,22,0.00044721
idle,8,23,0.00044045
idle,8,24,0.00043324
idle,8,25,0.0004266
idle,8,26,0.00042017
idle,8,27,0.00041355
idle,8,28,0.00040682
idle,8,29,0.0003999
idle,8,30,0.0003939
idle,8,31,0.00038755
idle,8,32,0.00038103
idle,8,33,0.00037428
idle,8,34,0.00036747
idle,8,35,0.00036105
idle,8,36,0.00035524
idle,8,37,0.00034974
idle,8,38,0.00034277
idle,8,39,0.00033521
idle,8,40,0.00032861
idle,8,41,0.00032258
idle,8,42,0.0003162
idle,8,43,0.00031002
idle,8,44,0.0003034
idle,8,45,0.00029741
idle,8,46,0.0002918
idle,8,47,0.0002851
idle,8,48,0.00027798
idle,8,49,0.00028451
idle,8,50,0.00029153
idle,8,51,0.00029937
idle,8,52,0.00030602
idle,8,53,0.00031266
idle,8,54,0.00031913
idle,8,55,0.00032494
idle,8,56,0.00033068
idle,8,57,0.00033748
idle,8,58,0.00034382
idle,8,59,0.00034989
idle,8,60,0.00035597
idle,8,61,0.00036333
idle,8,62,0.0003701
idle,8,63,0.00037649
idle,8,64,0.00038284
idle,8,65,0.00038868
idle,8,66,0.00039528
idle,8,67,0.00040213
idle,8,68,0.00040896
idle,8,69,0.00041534
idle,8,70,0.00042145
idle,8,71,0.00042792
idle,8,72,0.00043487
idle,8,73,0.0004419
idle,8,74,0.00044849
idle,8,75,0.00045504
idle,8,76,0.00046078
idle,8,77,0.00046698
idle,8,78,0.00047284
idle,8,79,0.0004784
idle,8,80,0.00048357
idle,8,81,0.00049024
idle,8,82,0.0004957
idle,8,83,0.00050192
idle,8,84,0.00050813
idle,8,85,0.00051437
idle,8,86,0.00052097
idle,8,87,0.00052732
idle,8,88,0.00053385
idle,8,89,0.00054039
