path_id,endpoint,clock_domain,slack_ns,delay_ns,inst_ids
76,u_seq_core.addr_q[9]$_DFFE_PN0P_,clk_core,4.41,-0.95,23459;23656;23670;23672;23677;40500;41355;41369;41370;41373;48110;48196;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
77,u_seq_core.addr_q[3]$_DFFE_PN0P_,clk_core,4.41,-0.95,23457;23656;23670;23672;23677;40489;41355;41369;41370;41373;48110;48196;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
78,g_chan[1].u_cdc_chw.wgray[2]$_DFF_PN0_,clk_core,4.41,-0.95,22724;23589;23662;23671;23677;33242;41355;41369;41370;41373;48286;48426;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
79,g_chan[1].u_cdc_chw.wgray[4]$_DFF_PN0_,clk_core,4.41,-0.95,22724;23589;23662;23671;23677;33242;41355;41369;41370;41373;48286;48426;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
80,g_chan[1].u_cdc_chw.wq1_rgray[2]$_DFF_PN0_,clk_core,4.41,-0.95,22724;23589;23662;23671;23677;33242;41355;41369;41370;41373;48286;48426;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
81,g_chan[1].u_cdc_chw.wq2_rgray[4]$_DFF_PN0_,clk_core,4.41,-0.95,22724;23589;23662;23671;23677;33242;41355;41369;41370;41373;48286;48426;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
82,c_cmd_addr[12]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
83,c_cmd_addr[23]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
84,c_cmd_addr[24]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
85,c_cmd_addr[28]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
86,c_cmd_addr[30]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
87,c_cmd_addr[4]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
88,c_cmd_addr[5]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
89,c_cmd_addr[6]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
90,c_cmd_addr[7]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41363;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
91,c_cmd_addr[10]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41362;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
92,c_cmd_addr[25]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41362;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
93,c_cmd_addr[27]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41362;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
94,c_cmd_addr[31]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41362;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
95,c_cmd_addr[9]$_DFFE_PN0N_,clk_core,4.44,-1.08,41355;41362;41369;48110;48190;48196;48286;48290;50125;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
96,g_chan[0].u_cdc_chw.wgray[4]$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
97,g_chan[0].u_cdc_chw.wq1_rgray[0]$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
98,g_chan[0].u_cdc_chw.wq1_rgray[5]$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
99,g_chan[0].u_cdc_chw.wq2_rgray[0]$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
100,g_chan[0].u_cdc_chw.wq2_rgray[3]$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
101,g_chan[0].u_cdc_chw.wr_full$_DFF_PN0_,clk_core,4.46,-0.9,22895;23620;23663;23671;23677;36999;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
102,g_chan[0].u_cdc_chw.wq1_rgray[2]$_DFF_PN0_,clk_core,4.47,-0.9,23037;23620;23663;23671;23677;36928;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
103,g_chan[0].u_cdc_chw.wq2_rgray[2]$_DFF_PN0_,clk_core,4.47,-0.9,23037;23620;23663;23671;23677;36928;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
104,g_chan[0].u_cdc_chw.wq1_rgray[4]$_DFF_PN0_,clk_core,4.47,-0.9,23036;23620;23663;23671;23677;37010;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
105,g_chan[0].u_cdc_chw.wq2_rgray[4]$_DFF_PN0_,clk_core,4.47,-0.9,23036;23620;23663;23671;23677;37010;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
106,g_chan[0].u_cdc_chw.wq2_rgray[5]$_DFF_PN0_,clk_core,4.47,-0.9,23036;23620;23663;23671;23677;37010;41355;41369;41370;41373;48283;48286;48442;48486;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
107,u_dma_fabric.rbeat_data[25]$_DFFE_PN0P_,clk_core,4.48,-0.88,23334;23625;23664;23672;23677;28947;41355;41369;41370;41373;48185;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
108,u_dma_fabric.rbeat_data[37]$_DFFE_PN0P_,clk_core,4.48,-0.88,23334;23625;23664;23672;23677;28947;41355;41369;41370;41373;48185;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
