inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
0,_26290_,ch_ctrl,XNOR2_X1,245.48,319.9,1.596,3.511,0,0,0
1,_26291_,ch_ctrl,XNOR2_X1,261.82,205.1,1.596,3.511,0,0,0
2,_26292_,ch_ctrl,INV_X1,256.88,203.7,0.532,1.17,0,0,0
3,_26293_,ch_ctrl,INV_X1,253.27,202.3,0.532,1.17,0,0,0
4,_26294_,ch_ctrl,AOI21_X1,253.65,203.7,1.064,2.341,0,0,0
5,_26295_,ch_ctrl,OAI21_X1,256.69,200.9,1.064,2.341,0,0,0
6,_26296_,ch_ctrl,XNOR2_X1,259.54,205.1,1.596,3.511,0,0,0
7,_26297_,ch_ctrl,AOI21_X1,253.46,319.9,1.064,2.341,0,0,0
8,_26298_,ch_ctrl,INV_X1,248.9,318.5,0.532,1.17,0,0,0
9,_26299_,ch_ctrl,AOI21_X1,247.19,318.5,1.064,2.341,0,0,0
10,_26300_,ch_ctrl,XOR2_X1,246.24,317.1,1.596,3.511,0,0,0
11,clkbuf_leaf_30_clk_nand,ch_ctrl,CLKBUF_X3,276.735,247.1,1.33,2.926,0,1,0
12,_26302_,host_if,XOR2_X1,396.34,200.9,1.596,3.511,0,0,0
13,clkbuf_leaf_29_clk_nand,ch_ctrl,CLKBUF_X3,274.645,234.5,1.33,2.926,0,1,0
14,_26304_,ch_ctrl,NAND3_X1,349.03,170.1,1.064,2.341,0,0,0
15,_26305_,ch_ctrl,XOR2_X1,349.6,177.1,1.596,3.511,0,0,0
16,_26306_,ch_ctrl,INV_X1,346.18,178.5,0.532,1.17,0,0,0
17,clkbuf_leaf_28_clk_nand,ch_ctrl,CLKBUF_X3,267.615,234.5,1.33,2.926,0,1,0
18,clkbuf_leaf_27_clk_nand,ch_ctrl,CLKBUF_X3,261.155,228.9,1.33,2.926,0,1,0
19,clkbuf_leaf_26_clk_nand,ch_ctrl,CLKBUF_X3,264.005,217.7,1.33,2.926,0,1,0
20,_26310_,host_if,NAND3_X1,173.47,142.1,1.064,2.341,0,0,0
21,_26311_,host_if,XOR2_X1,172.52,142.1,1.596,3.511,0,0,0
22,_26312_,host_if,INV_X1,171.76,142.1,0.532,1.17,0,0,0
23,clkbuf_leaf_25_clk_nand,ch_ctrl,CLKBUF_X3,253.175,207.9,1.33,2.926,0,1,0
24,clkbuf_leaf_24_clk_nand,ch_ctrl,CLKBUF_X3,253.365,231.7,1.33,2.926,0,1,0
25,_26315_,host_if,NAND3_X1,112.48,178.5,1.064,2.341,0,0,0
26,_26316_,host_if,XOR2_X1,114.57,179.9,1.596,3.511,0,0,0
27,_26317_,host_if,INV_X1,113.81,179.9,0.532,1.17,0,0,0
28,_26318_,ch_ctrl,XOR2_X1,349.98,170.1,1.596,3.511,0,0,0
29,clkbuf_leaf_23_clk_nand,ch_ctrl,CLKBUF_X3,249.945,234.5,1.33,2.926,0,1,0
30,_26320_,ch_ctrl,NAND3_X1,348.27,168.7,1.064,2.341,0,0,0
31,_26321_,ch_ctrl,XOR2_X1,348.08,170.1,1.596,3.511,0,0,0
32,_26322_,ch_ctrl,INV_X1,345.23,171.5,0.532,1.17,0,0,0
33,clkbuf_leaf_22_clk_nand,ch_ctrl,CLKBUF_X3,241.015,235.9,1.33,2.926,0,1,0
34,clkbuf_leaf_21_clk_nand,ch_ctrl,CLKBUF_X3,233.415,234.5,1.33,2.926,0,1,0
35,clkbuf_leaf_20_clk_nand,ch_ctrl,CLKBUF_X3,239.495,220.5,1.33,2.926,0,1,0
36,_26326_,ch_ctrl,NAND3_X1,324.33,203.7,1.064,2.341,0,0,0
37,_26327_,ch_ctrl,XOR2_X1,323.57,202.3,1.596,3.511,0,0,0
38,_26328_,ch_ctrl,INV_X1,325.28,202.3,0.532,1.17,0,0,0
39,clkbuf_leaf_19_clk_nand,ch_ctrl,CLKBUF_X3,235.885,212.1,1.33,2.926,0,1,0
40,clkbuf_leaf_18_clk_nand,ch_ctrl,CLKBUF_X3,245.575,206.5,1.33,2.926,0,1,0
41,clkbuf_leaf_17_clk_nand,ch_ctrl,CLKBUF_X3,236.265,165.9,1.33,2.926,0,1,0
42,_26332_,host_if,MUX2_X1,146.775,178.5,1.862,4.096,0,0,0
43,clkbuf_leaf_16_clk_nand,ch_ctrl,CLKBUF_X3,226.765,165.9,1.33,2.926,0,1,0
44,clkbuf_leaf_15_clk_nand,ch_ctrl,CLKBUF_X3,222.585,205.1,1.33,2.926,0,1,0
45,_26335_,host_if,MUX2_X1,148.675,172.9,1.862,4.096,0,0,0
46,clkbuf_leaf_14_clk_nand,ch_ctrl,CLKBUF_X3,224.865,214.9,1.33,2.926,0,1,0
47,clkbuf_leaf_13_clk_nand,ch_ctrl,CLKBUF_X3,228.475,224.7,1.33,2.926,0,1,0
48,clkbuf_leaf_12_clk_nand,ch_ctrl,CLKBUF_X3,222.395,237.3,1.33,2.926,0,1,0
49,_26339_,host_if,MUX2_X1,148.865,178.5,1.862,4.096,0,0,0
50,_26340_,host_if,MUX2_X1,149.245,186.9,1.862,4.096,0,0,0
51,clkbuf_leaf_11_clk_nand,ch_ctrl,CLKBUF_X3,218.405,228.9,1.33,2.926,0,1,0
52,clkbuf_leaf_10_clk_nand,ch_ctrl,CLKBUF_X3,210.045,235.9,1.33,2.926,0,1,0
53,_26343_,host_if,MUX2_X1,150.195,184.1,1.862,4.096,0,0,0
54,clkbuf_leaf_9_clk_nand,ch_ctrl,CLKBUF_X3,212.135,221.9,1.33,2.926,0,1,0
55,clkbuf_leaf_8_clk_nand,ch_ctrl,CLKBUF_X3,203.015,216.3,1.33,2.926,0,1,0
56,_26346_,host_if,MUX2_X1,151.525,184.1,1.862,4.096,0,0,0
57,clkbuf_leaf_7_clk_nand,ch_ctrl,CLKBUF_X3,203.965,228.9,1.33,2.926,0,1,0
58,clkbuf_leaf_6_clk_nand,ch_ctrl,CLKBUF_X3,199.405,234.5,1.33,2.926,0,1,0
59,_26349_,host_if,MUX2_X1,152.095,179.9,1.862,4.096,0,0,0
60,_26350_,host_if,MUX2_X1,168.435,186.9,1.862,4.096,0,0,0
61,clkbuf_leaf_5_clk_nand,ch_ctrl,CLKBUF_X3,185.345,209.3,1.33,2.926,0,1,0
62,clkbuf_leaf_4_clk_nand,ch_ctrl,CLKBUF_X3,189.335,203.7,1.33,2.926,0,1,0
63,_26353_,host_if,MUX2_X1,175.845,184.1,1.862,4.096,0,0,0
64,clkbuf_leaf_3_clk_nand,ch_ctrl,CLKBUF_X3,195.415,182.7,1.33,2.926,0,1,0
65,_26355_,host_if,MUX2_X1,174.325,184.1,1.862,4.096,0,0,0
66,_26356_,host_if,MUX2_X1,171.095,178.5,1.862,4.096,0,0,0
67,clkbuf_leaf_2_clk_nand,ch_ctrl,CLKBUF_X3,199.595,170.1,1.33,2.926,0,1,0
68,clkbuf_leaf_1_clk_nand,ch_ctrl,CLKBUF_X3,206.815,174.3,1.33,2.926,0,1,0
69,_26359_,host_if,MUX2_X1,177.365,177.1,1.862,4.096,0,0,0
70,clkbuf_leaf_0_clk_nand,ch_ctrl,CLKBUF_X3,223.345,137.9,1.33,2.926,0,1,0
71,clkload672,host_if,CLKBUF_X1,415.815,311.5,0.798,1.756,0,1,0
72,_26362_,host_if,MUX2_X1,174.515,178.5,1.862,4.096,0,0,0
73,clkload671,host_if,CLKBUF_X1,406.315,314.3,0.798,1.756,0,1,0
74,_26364_,host_if,MUX2_X1,174.895,181.3,1.862,4.096,0,0,0
75,clkload670,host_if,CLKBUF_X1,410.305,338.1,0.798,1.756,0,1,0
76,clkload669,host_if,CLKBUF_X1,416.955,326.9,0.798,1.756,0,1,0
77,_26367_,host_if,MUX2_X1,175.465,179.9,1.862,4.096,0,0,0
78,clkload668,host_if,CLKBUF_X1,425.695,326.9,0.798,1.756,0,1,0
79,clkload667,host_if,CLKBUF_X1,425.505,336.7,0.798,1.756,0,1,0
80,clkload666,host_if,CLKBUF_X1,391.305,315.7,0.798,1.756,0,1,0
81,_26371_,host_if,MUX2_X1,180.785,181.3,1.862,4.096,0,0,0
82,_26372_,host_if,MUX2_X1,141.075,178.5,1.862,4.096,0,0,0
83,_26373_,host_if,MUX2_X1,141.455,174.3,1.862,4.096,0,0,0
84,_26374_,host_if,MUX2_X1,142.595,178.5,1.862,4.096,0,0,0
85,_26375_,host_if,MUX2_X1,140.125,185.5,1.862,4.096,0,0,0
86,_26376_,host_if,MUX2_X1,142.975,185.5,1.862,4.096,0,0,0
87,_26377_,host_if,MUX2_X1,142.785,184.1,1.862,4.096,0,0,0
88,_26378_,host_if,MUX2_X1,143.545,179.9,1.862,4.096,0,0,0
89,_26379_,host_if,MUX2_X1,161.785,186.9,1.862,4.096,0,0,0
90,_26380_,host_if,MUX2_X1,162.925,181.3,1.862,4.096,0,0,0
91,_26381_,host_if,MUX2_X1,162.735,179.9,1.862,4.096,0,0,0
92,_26382_,host_if,MUX2_X1,160.265,175.7,1.862,4.096,0,0,0
93,_26383_,host_if,MUX2_X1,163.685,175.7,1.862,4.096,0,0,0
94,_26384_,host_if,MUX2_X1,163.305,177.1,1.862,4.096,0,0,0
95,_26385_,host_if,MUX2_X1,164.445,178.5,1.862,4.096,0,0,0
96,_26386_,host_if,MUX2_X1,164.825,179.9,1.862,4.096,0,0,0
97,_26387_,seq_core,MUX2_X1,182.115,179.9,1.862,4.096,0,0,0
98,_26388_,host_if,MUX2_X1,27.075,79.1,1.862,4.096,0,0,0
99,clkload665,host_if,INV_X1,382.47,324.1,0.532,1.17,0,0,0
100,_26390_,host_if,MUX2_X1,23.845,80.5,1.862,4.096,0,0,0
101,clkload664,host_if,CLKBUF_X1,392.635,338.1,0.798,1.756,0,1,0
102,_26392_,host_if,MUX2_X1,28.595,80.5,1.862,4.096,0,0,0
103,_26393_,host_if,MUX2_X1,23.845,84.7,1.862,4.096,0,0,0
104,_26394_,host_if,MUX2_X1,25.935,87.5,1.862,4.096,0,0,0
105,_26395_,host_if,MUX2_X1,25.745,84.7,1.862,4.096,0,0,0
106,_26396_,host_if,MUX2_X1,35.625,83.3,1.862,4.096,0,0,0
107,_26397_,host_if,MUX2_X1,33.915,81.9,1.862,4.096,0,0,0
108,_26398_,host_if,MUX2_X1,35.435,79.1,1.862,4.096,0,0,0
109,_26399_,host_if,MUX2_X1,36.005,81.9,1.862,4.096,0,0,0
110,_26400_,host_if,MUX2_X1,39.425,80.5,1.862,4.096,0,0,0
111,_26401_,host_if,MUX2_X1,40.185,83.3,1.862,4.096,0,0,0
112,_26402_,host_if,MUX2_X1,39.995,81.9,1.862,4.096,0,0,0
113,_26403_,host_if,MUX2_X1,38.475,81.9,1.862,4.096,0,0,0
114,_26404_,host_if,MUX2_X1,38.855,83.3,1.862,4.096,0,0,0
115,_26405_,host_if,MUX2_X1,57.285,83.3,1.862,4.096,0,0,0
116,_26406_,host_if,MUX2_X1,65.645,76.3,1.862,4.096,0,0,0
117,_26407_,host_if,MUX2_X1,69.825,76.3,1.862,4.096,0,0,0
118,_26408_,host_if,MUX2_X1,68.495,76.3,1.862,4.096,0,0,0
119,_26409_,host_if,MUX2_X1,65.265,72.1,1.862,4.096,0,0,0
120,_26410_,host_if,MUX2_X1,69.255,70.7,1.862,4.096,0,0,0
121,_26411_,host_if,MUX2_X1,68.875,72.1,1.862,4.096,0,0,0
122,_26412_,host_if,MUX2_X1,70.015,74.9,1.862,4.096,0,0,0
123,_26413_,host_if,MUX2_X1,76.475,76.3,1.862,4.096,0,0,0
124,_26414_,host_if,MUX2_X1,80.465,77.7,1.862,4.096,0,0,0
125,_26415_,host_if,MUX2_X1,79.705,76.3,1.862,4.096,0,0,0
126,_26416_,host_if,MUX2_X1,76.855,70.7,1.862,4.096,0,0,0
127,_26417_,host_if,MUX2_X1,79.895,70.7,1.862,4.096,0,0,0
128,_26418_,host_if,MUX2_X1,80.275,72.1,1.862,4.096,0,0,0
129,_26419_,host_if,MUX2_X1,81.035,74.9,1.862,4.096,0,0,0
130,_26420_,host_if,MUX2_X1,79.705,74.9,1.862,4.096,0,0,0
131,_26421_,host_if,MUX2_X1,84.645,76.3,1.862,4.096,0,0,0
132,_26422_,host_if,MUX2_X1,68.875,38.5,1.862,4.096,0,0,0
133,_26423_,host_if,MUX2_X1,71.535,38.5,1.862,4.096,0,0,0
134,_26424_,host_if,MUX2_X1,70.205,38.5,1.862,4.096,0,0,0
135,_26425_,host_if,MUX2_X1,68.875,42.7,1.862,4.096,0,0,0
136,clkload663,host_if,CLKBUF_X1,396.625,326.9,0.798,1.756,0,1,0
137,_26427_,host_if,MUX2_X1,69.825,48.3,1.862,4.096,0,0,0
138,_26428_,host_if,MUX2_X1,70.015,44.1,1.862,4.096,0,0,0
139,clkload662,host_if,CLKBUF_X1,406.885,280.7,0.798,1.756,0,1,0
140,_26430_,host_if,MUX2_X1,71.535,44.1,1.862,4.096,0,0,0
141,_26431_,host_if,MUX2_X1,66.975,56.7,1.862,4.096,0,0,0
142,clkload661,host_if,CLKBUF_X1,398.335,266.7,0.798,1.756,0,1,0
143,_26433_,host_if,MUX2_X1,69.065,55.3,1.862,4.096,0,0,0
144,clkload660,host_if,CLKBUF_X1,401.945,300.3,0.798,1.756,0,1,0
145,_26435_,host_if,MUX2_X1,69.255,58.1,1.862,4.096,0,0,0
146,_26436_,host_if,MUX2_X1,66.025,63.7,1.862,4.096,0,0,0
147,_26437_,host_if,MUX2_X1,70.965,63.7,1.862,4.096,0,0,0
148,_26438_,host_if,MUX2_X1,70.775,62.3,1.862,4.096,0,0,0
149,_26439_,host_if,MUX2_X1,70.775,60.9,1.862,4.096,0,0,0
150,_26440_,host_if,MUX2_X1,72.295,60.9,1.862,4.096,0,0,0
151,_26441_,host_if,MUX2_X1,83.315,63.7,1.862,4.096,0,0,0
152,_26442_,host_if,MUX2_X1,42.655,53.9,1.862,4.096,0,0,0
153,clkload659,host_if,INV_X1,403.18,289.1,0.532,1.17,0,0,0
154,clkload658,host_if,CLKBUF_X1,394.915,287.7,0.798,1.756,0,1,0
155,_26445_,host_if,MUX2_X1,42.655,58.1,1.862,4.096,0,0,0
156,_26446_,host_if,MUX2_X1,43.985,55.3,1.862,4.096,0,0,0
157,_26447_,host_if,MUX2_X1,47.025,49.7,1.862,4.096,0,0,0
158,_26448_,host_if,MUX2_X1,48.165,51.1,1.862,4.096,0,0,0
159,_26449_,host_if,MUX2_X1,47.975,52.5,1.862,4.096,0,0,0
160,_26450_,host_if,MUX2_X1,47.785,55.3,1.862,4.096,0,0,0
161,_26451_,host_if,MUX2_X1,44.365,62.3,1.862,4.096,0,0,0
162,_26452_,host_if,MUX2_X1,43.605,69.3,1.862,4.096,0,0,0
163,_26453_,host_if,MUX2_X1,45.505,67.9,1.862,4.096,0,0,0
164,_26454_,host_if,MUX2_X1,46.075,72.1,1.862,4.096,0,0,0
165,_26455_,host_if,MUX2_X1,49.495,70.7,1.862,4.096,0,0,0
166,_26456_,host_if,MUX2_X1,48.165,70.7,1.862,4.096,0,0,0
167,_26457_,host_if,MUX2_X1,47.975,67.9,1.862,4.096,0,0,0
168,_26458_,host_if,MUX2_X1,49.305,67.9,1.862,4.096,0,0,0
169,_26459_,host_if,MUX2_X1,57.855,70.7,1.862,4.096,0,0,0
170,_26460_,host_if,MUX2_X1,77.235,45.5,1.862,4.096,0,0,0
171,_26461_,host_if,MUX2_X1,78.755,44.1,1.862,4.096,0,0,0
172,_26462_,host_if,MUX2_X1,78.755,45.5,1.862,4.096,0,0,0
173,_26463_,host_if,MUX2_X1,75.525,51.1,1.862,4.096,0,0,0
174,_26464_,host_if,MUX2_X1,77.425,52.5,1.862,4.096,0,0,0
175,_26465_,host_if,MUX2_X1,78.755,52.5,1.862,4.096,0,0,0
176,_26466_,host_if,MUX2_X1,80.085,52.5,1.862,4.096,0,0,0
177,_26467_,host_if,MUX2_X1,76.285,58.1,1.862,4.096,0,0,0
178,_26468_,host_if,MUX2_X1,81.415,58.1,1.862,4.096,0,0,0
179,_26469_,host_if,MUX2_X1,78.755,58.1,1.862,4.096,0,0,0
180,_26470_,host_if,MUX2_X1,75.905,65.1,1.862,4.096,0,0,0
181,_26471_,host_if,MUX2_X1,77.615,63.7,1.862,4.096,0,0,0
182,_26472_,host_if,MUX2_X1,78.945,63.7,1.862,4.096,0,0,0
183,_26473_,host_if,MUX2_X1,80.275,60.9,1.862,4.096,0,0,0
184,_26474_,host_if,MUX2_X1,81.985,60.9,1.862,4.096,0,0,0
185,_26475_,host_if,MUX2_X1,84.075,66.5,1.862,4.096,0,0,0
186,_26476_,host_if,MUX2_X1,41.895,42.7,1.862,4.096,0,0,0
187,_26477_,host_if,MUX2_X1,46.835,42.7,1.862,4.096,0,0,0
188,_26478_,host_if,MUX2_X1,43.225,42.7,1.862,4.096,0,0,0
189,_26479_,host_if,MUX2_X1,38.665,45.5,1.862,4.096,0,0,0
190,_26480_,host_if,MUX2_X1,39.615,48.3,1.862,4.096,0,0,0
191,_26481_,host_if,MUX2_X1,40.185,46.9,1.862,4.096,0,0,0
192,_26482_,host_if,MUX2_X1,42.085,46.9,1.862,4.096,0,0,0
193,_26483_,host_if,MUX2_X1,37.715,66.5,1.862,4.096,0,0,0
194,_26484_,host_if,MUX2_X1,38.665,59.5,1.862,4.096,0,0,0
195,_26485_,host_if,MUX2_X1,39.425,65.1,1.862,4.096,0,0,0
196,_26486_,host_if,MUX2_X1,36.575,63.7,1.862,4.096,0,0,0
197,_26487_,host_if,MUX2_X1,37.525,72.1,1.862,4.096,0,0,0
198,_26488_,host_if,MUX2_X1,38.095,65.1,1.862,4.096,0,0,0
199,_26489_,host_if,MUX2_X1,41.515,65.1,1.862,4.096,0,0,0
200,_26490_,host_if,MUX2_X1,43.035,66.5,1.862,4.096,0,0,0
201,_26491_,host_if,MUX2_X1,57.855,67.9,1.862,4.096,0,0,0
202,clkload657,host_if,CLKBUF_X1,392.255,276.5,0.798,1.756,0,1,0
203,_26493_,host_if,MUX2_X1,12.825,111.3,1.862,4.096,0,0,0
204,_26494_,host_if,MUX2_X1,13.585,108.5,1.862,4.096,0,0,0
205,_26495_,host_if,MUX2_X1,14.725,111.3,1.862,4.096,0,0,0
206,_26496_,host_if,MUX2_X1,19.095,111.3,1.862,4.096,0,0,0
207,_26497_,host_if,MUX2_X1,20.425,109.9,1.862,4.096,0,0,0
208,clkload656,host_if,CLKBUF_X1,376.485,314.3,0.798,1.756,0,1,0
209,_26499_,host_if,MUX2_X1,20.425,111.3,1.862,4.096,0,0,0
210,_26500_,host_if,MUX2_X1,22.135,111.3,1.862,4.096,0,0,0
211,clkload655,host_if,CLKBUF_X1,366.985,310.1,0.798,1.756,0,1,0
212,_26502_,host_if,MUX2_X1,27.645,111.3,1.862,4.096,0,0,0
213,_26503_,host_if,MUX2_X1,28.595,108.5,1.862,4.096,0,0,0
214,_26504_,host_if,MUX2_X1,29.545,111.3,1.862,4.096,0,0,0
215,_26505_,host_if,MUX2_X1,34.865,109.9,1.862,4.096,0,0,0
216,_26506_,host_if,MUX2_X1,35.435,107.1,1.862,4.096,0,0,0
217,_26507_,host_if,MUX2_X1,35.815,111.3,1.862,4.096,0,0,0
218,_26508_,host_if,MUX2_X1,33.535,111.3,1.862,4.096,0,0,0
219,_26509_,host_if,MUX2_X1,34.295,112.7,1.862,4.096,0,0,0
220,_26510_,host_if,MUX2_X1,58.045,112.7,1.862,4.096,0,0,0
221,_26511_,host_if,MUX2_X1,60.515,161.7,1.862,4.096,0,0,0
222,_26512_,host_if,MUX2_X1,60.325,157.5,1.862,4.096,0,0,0
223,_26513_,host_if,MUX2_X1,61.655,157.5,1.862,4.096,0,0,0
224,_26514_,host_if,MUX2_X1,58.425,150.5,1.862,4.096,0,0,0
225,clkload654,dma_fabric,CLKBUF_X1,358.815,318.5,0.798,1.756,0,1,0
226,_26516_,host_if,MUX2_X1,61.275,151.9,1.862,4.096,0,0,0
227,_26517_,host_if,MUX2_X1,61.275,150.5,1.862,4.096,0,0,0
228,_26518_,host_if,MUX2_X1,62.605,150.5,1.862,4.096,0,0,0
229,_26519_,host_if,MUX2_X1,63.365,143.5,1.862,4.096,0,0,0
230,_26520_,host_if,MUX2_X1,60.325,143.5,1.862,4.096,0,0,0
231,_26521_,host_if,MUX2_X1,62.035,143.5,1.862,4.096,0,0,0
232,_26522_,host_if,MUX2_X1,56.905,137.9,1.862,4.096,0,0,0
233,_26523_,host_if,MUX2_X1,61.465,136.5,1.862,4.096,0,0,0
234,_26524_,host_if,MUX2_X1,61.465,137.9,1.862,4.096,0,0,0
235,_26525_,host_if,MUX2_X1,62.985,139.3,1.862,4.096,0,0,0
236,_26526_,host_if,MUX2_X1,64.315,139.3,1.862,4.096,0,0,0
237,_26527_,host_if,MUX2_X1,81.795,129.5,1.862,4.096,0,0,0
238,_26528_,host_if,MUX2_X1,34.105,160.3,1.862,4.096,0,0,0
239,_26529_,host_if,MUX2_X1,38.665,160.3,1.862,4.096,0,0,0
240,_26530_,host_if,MUX2_X1,35.625,160.3,1.862,4.096,0,0,0
241,_26531_,host_if,MUX2_X1,32.205,147.7,1.862,4.096,0,0,0
242,_26532_,host_if,MUX2_X1,35.245,149.1,1.862,4.096,0,0,0
243,_26533_,host_if,MUX2_X1,35.055,147.7,1.862,4.096,0,0,0
244,_26534_,host_if,MUX2_X1,36.385,147.7,1.862,4.096,0,0,0
245,_26535_,host_if,MUX2_X1,24.985,143.5,1.862,4.096,0,0,0
246,_26536_,host_if,MUX2_X1,26.125,144.9,1.862,4.096,0,0,0
247,_26537_,host_if,MUX2_X1,26.885,143.5,1.862,4.096,0,0,0
248,_26538_,host_if,MUX2_X1,35.055,142.1,1.862,4.096,0,0,0
249,clkload653,host_if,CLKBUF_X2,371.64,325.5,1.064,2.341,0,1,0
250,_26540_,host_if,MUX2_X1,31.825,140.7,1.862,4.096,0,0,0
251,clkload652,ch_ctrl,INV_X1,332.31,326.9,0.532,1.17,0,0,0
252,_26542_,host_if,MUX2_X1,33.535,142.1,1.862,4.096,0,0,0
253,clkload651,ch_ctrl,INV_X4,215.555,318.5,1.33,2.926,0,0,0
254,_26544_,host_if,MUX2_X1,33.915,143.5,1.862,4.096,0,0,0
255,clkload650,ch_ctrl,CLKBUF_X1,199.595,315.7,0.798,1.756,0,1,0
256,_26546_,host_if,MUX2_X1,37.145,143.5,1.862,4.096,0,0,0
257,clkload649,ch_ctrl,CLKBUF_X1,211.375,322.7,0.798,1.756,0,1,0
258,_26548_,host_if,MUX2_X1,59.375,129.5,1.862,4.096,0,0,0
259,_26549_,host_if,MUX2_X1,14.535,125.3,1.862,4.096,0,0,0
260,_26550_,host_if,MUX2_X1,16.815,125.3,1.862,4.096,0,0,0
261,_26551_,host_if,MUX2_X1,18.145,125.3,1.862,4.096,0,0,0
262,_26552_,host_if,MUX2_X1,16.815,130.9,1.862,4.096,0,0,0
263,_26553_,host_if,MUX2_X1,19.475,130.9,1.862,4.096,0,0,0
264,_26554_,host_if,MUX2_X1,19.095,129.5,1.862,4.096,0,0,0
265,_26555_,host_if,MUX2_X1,20.045,126.7,1.862,4.096,0,0,0
266,_26556_,host_if,MUX2_X1,25.555,128.1,1.862,4.096,0,0,0
267,_26557_,host_if,MUX2_X1,29.545,128.1,1.862,4.096,0,0,0
268,_26558_,host_if,MUX2_X1,30.875,128.1,1.862,4.096,0,0,0
269,_26559_,host_if,MUX2_X1,38.475,129.5,1.862,4.096,0,0,0
270,_26560_,host_if,MUX2_X1,43.985,128.1,1.862,4.096,0,0,0
271,_26561_,host_if,MUX2_X1,39.235,128.1,1.862,4.096,0,0,0
272,_26562_,host_if,MUX2_X1,37.715,128.1,1.862,4.096,0,0,0
273,_26563_,host_if,MUX2_X1,38.285,126.7,1.862,4.096,0,0,0
274,_26564_,host_if,MUX2_X1,58.235,122.5,1.862,4.096,0,0,0
275,_26565_,host_if,MUX2_X1,16.815,83.3,1.862,4.096,0,0,0
276,clkload648,ch_ctrl,CLKBUF_X1,192.755,311.5,0.798,1.756,0,1,0
277,_26567_,host_if,MUX2_X1,16.435,86.1,1.862,4.096,0,0,0
278,clkload647,dma_fabric,INV_X1,363.85,296.1,0.532,1.17,0,0,0
279,_26569_,host_if,MUX2_X1,17.955,86.1,1.862,4.096,0,0,0
280,_26570_,host_if,MUX2_X1,17.765,90.3,1.862,4.096,0,0,0
281,_26571_,host_if,MUX2_X1,18.525,93.1,1.862,4.096,0,0,0
282,_26572_,host_if,MUX2_X1,19.475,91.7,1.862,4.096,0,0,0
283,_26573_,host_if,MUX2_X1,20.805,91.7,1.862,4.096,0,0,0
284,_26574_,host_if,MUX2_X1,28.405,93.1,1.862,4.096,0,0,0
285,_26575_,host_if,MUX2_X1,27.835,95.9,1.862,4.096,0,0,0
286,_26576_,host_if,MUX2_X1,29.735,93.1,1.862,4.096,0,0,0
287,_26577_,host_if,MUX2_X1,36.005,90.3,1.862,4.096,0,0,0
288,_26578_,host_if,MUX2_X1,32.205,87.5,1.862,4.096,0,0,0
289,_26579_,host_if,MUX2_X1,33.345,90.3,1.862,4.096,0,0,0
290,_26580_,host_if,MUX2_X1,32.585,93.1,1.862,4.096,0,0,0
291,_26581_,host_if,MUX2_X1,33.915,93.1,1.862,4.096,0,0,0
292,_26582_,host_if,MUX2_X1,57.475,94.5,1.862,4.096,0,0,0
293,_26583_,host_if,MUX2_X1,14.915,95.9,1.862,4.096,0,0,0
294,_26584_,host_if,MUX2_X1,14.155,98.7,1.862,4.096,0,0,0
295,_26585_,host_if,MUX2_X1,15.485,98.7,1.862,4.096,0,0,0
296,_26586_,host_if,MUX2_X1,17.955,102.9,1.862,4.096,0,0,0
297,_26587_,host_if,MUX2_X1,18.715,100.1,1.862,4.096,0,0,0
298,_26588_,host_if,MUX2_X1,19.095,101.5,1.862,4.096,0,0,0
299,_26589_,host_if,MUX2_X1,20.425,101.5,1.862,4.096,0,0,0
300,_26590_,host_if,MUX2_X1,26.505,102.9,1.862,4.096,0,0,0
301,_26591_,host_if,MUX2_X1,31.065,101.5,1.862,4.096,0,0,0
302,_26592_,host_if,MUX2_X1,31.635,102.9,1.862,4.096,0,0,0
303,_26593_,host_if,MUX2_X1,35.245,97.3,1.862,4.096,0,0,0
304,_26594_,host_if,MUX2_X1,36.575,97.3,1.862,4.096,0,0,0
305,_26595_,host_if,MUX2_X1,36.195,98.7,1.862,4.096,0,0,0
306,_26596_,host_if,MUX2_X1,34.675,102.9,1.862,4.096,0,0,0
307,_26597_,host_if,MUX2_X1,36.005,102.9,1.862,4.096,0,0,0
308,_26598_,host_if,MUX2_X1,58.995,104.3,1.862,4.096,0,0,0
309,_26599_,host_if,MUX2_X1,66.405,161.7,1.862,4.096,0,0,0
310,_26600_,host_if,MUX2_X1,68.115,157.5,1.862,4.096,0,0,0
311,_26601_,host_if,MUX2_X1,69.445,157.5,1.862,4.096,0,0,0
312,_26602_,host_if,MUX2_X1,67.925,151.9,1.862,4.096,0,0,0
313,clkload646,host_if,CLKBUF_X1,372.875,286.3,0.798,1.756,0,1,0
314,_26604_,host_if,MUX2_X1,69.255,147.7,1.862,4.096,0,0,0
315,_26605_,host_if,MUX2_X1,69.445,150.5,1.862,4.096,0,0,0
316,clkload645,host_if,CLKBUF_X1,386.745,304.5,0.798,1.756,0,1,0
317,_26607_,host_if,MUX2_X1,70.775,150.5,1.862,4.096,0,0,0
318,_26608_,host_if,MUX2_X1,71.155,123.9,1.862,4.096,0,0,0
319,clkload644,host_if,CLKBUF_X1,371.925,300.3,0.798,1.756,0,1,0
320,_26610_,host_if,MUX2_X1,67.355,123.9,1.862,4.096,0,0,0
321,clkload643,ch_ctrl,CLKBUF_X1,187.245,286.3,0.798,1.756,0,1,0
