variant,precision,recall,threshold_v
physics_affine,0.10034516765285996,1.0,0.005832681607759874
physics_affine,0.10035753914437184,1.0,0.00583280734273264
physics_affine,0.10036991368680641,1.0,0.005835592899072872
physics_affine,0.10038229128129239,1.0,0.005841313661987467
physics_affine,0.10039467192895905,1.0,0.005842199938379479
physics_affine,0.10040705563093623,1.0,0.0058431929980643175
physics_affine,0.1004194423883543,1.0,0.005846153699455883
physics_affine,0.10043183220234424,1.0,0.0058475373657119085
physics_affine,0.10044422507403751,1.0,0.005849506769515622
physics_affine,0.1004566210045662,1.0,0.005851936264707492
physics_affine,0.10046901999506294,1.0,0.005853860722221682
physics_affine,0.10048142204666091,1.0,0.0058578329043701746
physics_affine,0.10049382716049382,1.0,0.0058601826481925485
physics_affine,0.10050623533769601,1.0,0.005863970527437853
physics_affine,0.10051864657940232,1.0,0.005868669902959903
physics_affine,0.10053106088674818,1.0,0.0058691817903468915
physics_affine,0.10054347826086957,1.0,0.00587210116005228
physics_affine,0.10055589870290303,1.0,0.0058721144007852916
physics_affine,0.10056832221398566,1.0,0.005872571797092429
physics_affine,0.10058074879525516,1.0,0.005872987998846209
physics_affine,0.10059317844784973,1.0,0.005880431754154696
physics_affine,0.10060561117290817,1.0,0.00588213634571315
physics_affine,0.10061804697156984,1.0,0.005886982614646889
physics_affine,0.10063048584497465,1.0,0.005893015305428314
physics_affine,0.1006429277942631,1.0,0.005894705760346277
physics_affine,0.10065537282057624,1.0,0.005897650571113688
physics_affine,0.10066782092505565,1.0,0.005899293020112901
physics_affine,0.10068027210884353,1.0,0.005899528526893922
physics_affine,0.10069272637308263,1.0,0.005900179343363331
physics_affine,0.10070518371891625,1.0,0.005903750972904024
physics_affine,0.10071764414748824,1.0,0.005907456404454295
physics_affine,0.10073010765994307,1.0,0.005907516360706888
physics_affine,0.10074257425742575,1.0,0.005911396986429607
physics_affine,0.10075504394108181,1.0,0.005911602030877303
physics_affine,0.10076751671205744,1.0,0.005915265047822889
physics_affine,0.10077999257149932,1.0,0.005917061795485624
physics_affine,0.10079247152055473,1.0,0.005929439928521782
physics_affine,0.10080495356037152,1.0,0.0059354258589070265
physics_affine,0.1008174386920981,1.0,0.005939098100458989
physics_affine,0.10082992691688344,1.0,0.005940833648696473
physics_affine,0.10084241823587711,1.0,0.005946140453452915
physics_affine,0.10085491265022922,1.0,0.005950393521644051
physics_affine,0.10086741016109046,1.0,0.005954487014161165
physics_affine,0.1008799107696121,1.0,0.00595587603162593
physics_affine,0.10089241447694595,1.0,0.005958021807816959
physics_affine,0.10090492128424446,1.0,0.00596195444435671
physics_affine,0.10091743119266056,1.0,0.005964824819743619
physics_affine,0.1009299442033478,1.0,0.005965584574253499
physics_affine,0.10094246031746032,1.0,0.005966914645141409
physics_affine,0.1009549795361528,1.0,0.00597376602779293
physics_affine,0.1009675018605805,1.0,0.005974298507137145
physics_affine,0.10098002729189927,1.0,0.005974731565399955
physics_affine,0.10099255583126551,1.0,0.005977163201435192
physics_affine,0.1010050874798362,1.0,0.005977427433287139
physics_affine,0.10101762223876892,1.0,0.005977902303914827
physics_affine,0.10103016010922179,1.0,0.005980162043198392
physics_affine,0.10104270109235353,1.0,0.005986166957463115
physics_affine,0.1010552451893234,1.0,0.005986563109440853
physics_affine,0.10106779240129128,1.0,0.00598762888420455
physics_affine,0.10108034272941761,1.0,0.005988018500616794
physics_affine,0.10109289617486339,1.0,0.005988793476810907
physics_affine,0.10110545273879021,1.0,0.005989301754153446
physics_affine,0.10111801242236025,1.0,0.0059897395916527416
physics_affine,0.10113057522673624,1.0,0.005990565335396124
physics_affine,0.10114314115308151,1.0,0.005994076385163145
physics_affine,0.10115571020255996,1.0,0.006000083220566464
physics_affine,0.10116828237633607,1.0,0.00600967896242058
physics_affine,0.10118085767557489,1.0,0.006011808137647833
physics_affine,0.10119343610144207,1.0,0.006013892592544766
physics_affine,0.10120601765510381,1.0,0.006014124846251271
physics_affine,0.10121860233772693,1.0,0.006016104659851902
physics_affine,0.1012311901504788,1.0,0.0060168505202717725
physics_affine,0.10124378109452736,1.0,0.006017340745914707
physics_affine,0.10125637517104118,1.0,0.006019490355560826
physics_affine,0.10126897238118936,1.0,0.00601982662751434
physics_affine,0.10128157272614159,1.0,0.006023975694349316
physics_affine,0.1012941762070682,1.0,0.006024115761186456
physics_affine,0.10130678282514001,1.0,0.006031476724089801
physics_affine,0.1013193925815285,1.0,0.006037041854172434
physics_affine,0.1013320054774057,1.0,0.006039940574750531
physics_affine,0.10134462151394422,1.0,0.006043055886549546
physics_affine,0.10135724069231727,1.0,0.006043692622754887
physics_affine,0.10136986301369863,1.0,0.006046116863690878
physics_affine,0.10138248847926268,1.0,0.006049996400175039
physics_affine,0.10139511709018435,1.0,0.006050052881396998
physics_affine,0.10140774884763921,1.0,0.00605074787045632
physics_affine,0.10142038375280339,1.0,0.006051368495961319
physics_affine,0.10143302180685358,1.0,0.0060515095251799916
physics_affine,0.1014456630109671,1.0,0.006052825762584712
physics_affine,0.10145830736632183,1.0,0.006053648683866493
physics_affine,0.10147095487409624,1.0,0.006055186156108878
physics_affine,0.1014836055354694,1.0,0.006057487590079557
physics_affine,0.10149625935162095,1.0,0.006058227477895813
physics_affine,0.10150891632373114,1.0,0.0060609415389107435
physics_affine,0.1015215764529808,1.0,0.006063178157445092
physics_affine,0.10153423974055133,1.0,0.006064607912957388
physics_affine,0.10154690618762476,1.0,0.006065429796813015
physics_affine,0.10155957579538366,1.0,0.006067829631072996
physics_affine,0.10157224856501124,1.0,0.00607165850485977
physics_affine,0.10158492449769126,1.0,0.006074136998177323
physics_affine,0.1015976035946081,1.0,0.006076637055703956
physics_affine,0.1016102858569467,1.0,0.006077589783837921
physics_affine,0.10162297128589264,1.0,0.006078486665673649
physics_affine,0.10163565988263204,1.0,0.006082628506421675
physics_affine,0.10164835164835165,1.0,0.006085154973908768
physics_affine,0.10166104658423879,1.0,0.006085331143379995
physics_affine,0.10167374469148138,1.0,0.006093141569720819
physics_affine,0.10168644597126796,1.0,0.00609353136009298
physics_affine,0.10169915042478761,1.0,0.006093634097128662
physics_affine,0.10171185805323003,1.0,0.006093993168380217
physics_affine,0.10172456885778555,1.0,0.006094304105218188
physics_affine,0.10173728283964505,1.0,0.006096409753646843
physics_affine,0.10175,1.0,0.006097952715522926
physics_affine,0.10176272034004251,1.0,0.006101744346981162
physics_affine,0.10177544386096524,1.0,0.006101818537631405
physics_affine,0.10178817056396149,1.0,0.006102025503974651
physics_affine,0.1018009004502251,1.0,0.006106845749565512
physics_affine,0.10181363352095059,1.0,0.006108149519942507
physics_affine,0.101826369777333,1.0,0.0061158891731420365
physics_affine,0.10183910922056799,1.0,0.006116897177622288
physics_affine,0.10185185185185185,1.0,0.0061184693279525085
physics_affine,0.10186459767238143,1.0,0.0061204982365739525
physics_affine,0.10187734668335419,1.0,0.006124703259433716
physics_affine,0.1018900988859682,1.0,0.006127814463055172
physics_affine,0.10190285428142214,1.0,0.006128147934861763
physics_affine,0.10191561287091523,1.0,0.006130969720492796
physics_affine,0.10192837465564739,1.0,0.006132378278193554
physics_affine,0.10194113963681904,1.0,0.006133353369972694
physics_affine,0.10195390781563127,1.0,0.006141503465969996
physics_affine,0.10196667919328573,1.0,0.006148079147407216
physics_affine,0.10197945377098472,1.0,0.006148717982556342
physics_affine,0.10199223154993109,1.0,0.006149052570002872
physics_affine,0.10200501253132832,1.0,0.0061533842124500155
physics_affine,0.1020177967163805,1.0,0.006156140615787037
physics_affine,0.1020305841062923,1.0,0.006157369029149812
physics_affine,0.10204337470226903,1.0,0.006163349570749051
physics_affine,0.10205616850551655,1.0,0.006163550567844869
physics_affine,0.10206896551724139,1.0,0.0061710927454843465
physics_affine,0.10208176573865062,1.0,0.006171287629727314
physics_affine,0.10209456917095196,1.0,0.006174378045941459
physics_affine,0.10210737581535374,1.0,0.006175223109231109
physics_affine,0.10212018567306486,1.0,0.0061767842201636055
physics_affine,0.10213299874529486,1.0,0.006177608529937278
physics_affine,0.10214581503325386,1.0,0.006177913209168943
physics_affine,0.1021586345381526,1.0,0.0061796848807267974
physics_affine,0.10217145726120246,1.0,0.006181807176859009
physics_affine,0.10218428320361536,1.0,0.00618340068180335
physics_affine,0.10219711236660389,1.0,0.006183464256176336
physics_affine,0.10220994475138122,1.0,0.006186114549827471
physics_affine,0.10222278035916112,1.0,0.006187451263689629
physics_affine,0.102235619191158,1.0,0.006192351118292265
physics_affine,0.10224846124858686,1.0,0.0061957878672595805
physics_affine,0.10226130653266331,1.0,0.006198773404430588
physics_affine,0.10227415504460359,1.0,0.006199011137517701
physics_affine,0.10228700678562452,1.0,0.006201159736192204
physics_affine,0.10229986175694357,1.0,0.006202249160128209
physics_affine,0.10231271995977878,1.0,0.0062032050932570105
physics_affine,0.10232558139534884,1.0,0.006203302365601006
physics_affine,0.10233844606487302,1.0,0.006215939187390389
physics_affine,0.10235131396957123,1.0,0.006218566068075006
physics_affine,0.10236418511066399,1.0,0.006220569418590964
physics_affine,0.10237705948937241,1.0,0.006221259641844636
physics_affine,0.10238993710691824,1.0,0.006226636102953159
physics_affine,0.10240281796452384,1.0,0.006227881874082662
physics_affine,0.10241570206341218,1.0,0.006235328412520142
physics_affine,0.10242858940480684,1.0,0.006236463631368773
physics_affine,0.10244147998993204,1.0,0.006236524017789354
physics_affine,0.10245437382001259,1.0,0.006238068263044081
physics_affine,0.10246727089627392,1.0,0.006239780599203774
physics_affine,0.10248017121994209,1.0,0.0062416485391880334
physics_affine,0.10249307479224377,1.0,0.006245484555104085
physics_affine,0.10250598161440624,1.0,0.006253667572861185
physics_affine,0.10251889168765743,1.0,0.006256564477170844
physics_affine,0.10253180501322584,1.0,0.00625985267774919
physics_affine,0.10254472159234064,1.0,0.0062616831430730505
physics_affine,0.10255764142623157,1.0,0.006263565630191318
physics_affine,0.10257056451612903,1.0,0.006264546393340028
physics_affine,0.10258349086326402,1.0,0.006265829116254015
physics_affine,0.10259642046886816,1.0,0.00626803318023484
physics_affine,0.1026093533341737,1.0,0.006268832206007394
physics_affine,0.10262228946041352,1.0,0.0062715685227559504
physics_affine,0.10263522884882108,1.0,0.0062730217716716555
physics_affine,0.10264817150063052,1.0,0.0062745088988646405
physics_affine,0.10266111741707655,1.0,0.00627592650762176
physics_affine,0.10267406659939456,1.0,0.006282164512209599
physics_affine,0.1026870190488205,1.0,0.006283470088736084
physics_affine,0.10269997476659097,1.0,0.006289879512242399
physics_affine,0.10271293375394322,1.0,0.006297503259855602
physics_affine,0.1027258960121151,1.0,0.006306541855014168
physics_affine,0.10273886154234507,1.0,0.0063081368460408856
physics_affine,0.10275183034587225,1.0,0.006314015084160317
physics_affine,0.10276480242393637,1.0,0.006320158723768385
physics_affine,0.10277777777777777,1.0,0.006321034662773017
physics_affine,0.10279075640863745,1.0,0.00632174161349947
physics_affine,0.102803738317757,1.0,0.00632202111333784
physics_affine,0.10281672350637867,1.0,0.006323134410455521
physics_affine,0.10282971197574532,1.0,0.006325368200919213
physics_affine,0.10284270372710044,1.0,0.006326861518991533
physics_affine,0.10285569876168815,1.0,0.0063326791156207915
physics_affine,0.10286869708075319,1.0,0.006343270000053665
physics_affine,0.10288169868554095,1.0,0.006344584467727336
physics_affine,0.10289470357729744,1.0,0.006348310115855852
physics_affine,0.10290771175726927,1.0,0.006351173460764815
physics_affine,0.10292072322670376,1.0,0.0063514414342397945
physics_affine,0.10293373798684877,1.0,0.006351717858635657
physics_affine,0.10294675603895283,1.0,0.006351877328286784
physics_affine,0.10295977738426511,1.0,0.006352793399974278
physics_affine,0.10297280202403541,1.0,0.006352806688417767
physics_affine,0.10298582995951416,1.0,0.006359007278923092
physics_affine,0.10299886119195242,1.0,0.00636098677391293
physics_affine,0.10301189572260187,1.0,0.006361139234026976
physics_affine,0.10302493355271485,1.0,0.0063632817489746585
physics_affine,0.10303797468354431,1.0,0.00636399540480481
physics_affine,0.10305101911634384,1.0,0.00636482735288688
physics_affine,0.10306406685236769,1.0,0.006366835492427002
physics_affine,0.1030771178928707,1.0,0.006371412017091127
physics_affine,0.10309017223910841,1.0,0.006373770594509099
physics_affine,0.10310322989233692,1.0,0.006374683844806747
physics_affine,0.10311629085381302,1.0,0.006374950164300338
physics_affine,0.10312935512479413,1.0,0.006381666015618362
physics_affine,0.10314242270653827,1.0,0.0063828561738200175
physics_affine,0.10315549360030414,1.0,0.006389891471524669
physics_affine,0.10316856780735108,1.0,0.006389937179856026
physics_affine,0.10318164532893903,1.0,0.0063960312157671975
physics_affine,0.1031947261663286,1.0,0.006396295873639244
physics_affine,0.10320781032078104,1.0,0.0063965431821718524
physics_affine,0.10322089779355821,1.0,0.006402368873566466
physics_affine,0.10323398858592264,1.0,0.006409777819847129
physics_affine,0.10324708269913749,1.0,0.006410341480376301
physics_affine,0.10326018013446657,1.0,0.006410890216776546
physics_affine,0.10327328089317432,1.0,0.006413019603540428
physics_affine,0.10328638497652583,1.0,0.00641534598191406
physics_affine,0.1032994923857868,1.0,0.006415972049688502
physics_affine,0.10331260312222364,1.0,0.006417413169817861
physics_affine,0.10332571718710333,1.0,0.006420495517052139
physics_affine,0.10333883458169354,1.0,0.006423406416585224
physics_affine,0.10335195530726257,1.0,0.006425844375422526
physics_affine,0.10336507936507937,1.0,0.006430982723250645
physics_affine,0.10337820675641352,1.0,0.006431442761803926
physics_affine,0.10339133748253525,1.0,0.006435871870625234
physics_affine,0.10340447154471545,1.0,0.006436507357198603
physics_affine,0.10341760894422564,1.0,0.006439937719714262
physics_affine,0.103430749682338,1.0,0.006445198474979232
physics_affine,0.10344389376032533,1.0,0.006448196040201026
physics_affine,0.10345704117946111,1.0,0.006453434609841553
physics_affine,0.10347019194101945,1.0,0.006455736596650595
physics_affine,0.10348334604627511,1.0,0.006457243269325379
physics_affine,0.1034965034965035,1.0,0.006459502858206704
physics_affine,0.10350966429298067,1.0,0.006461949853825501
physics_affine,0.10352282843698334,1.0,0.0064621377986012534
physics_affine,0.10353599592978886,1.0,0.006466448528266271
physics_affine,0.10354916677267523,1.0,0.006466750426987831
physics_affine,0.10356234096692112,1.0,0.006469537312876278
physics_affine,0.10357551851380582,1.0,0.006470818375972098
physics_affine,0.10358869941460931,1.0,0.006470892055175231
physics_affine,0.1036018836706122,1.0,0.006479540979753699
physics_affine,0.10361507128309572,1.0,0.0064795781536181995
physics_affine,0.10362826225334182,1.0,0.006480918810727199
physics_affine,0.10364145658263306,1.0,0.006487626057969206
physics_affine,0.10365465427225264,1.0,0.006488739991806372
physics_affine,0.10366785532348446,1.0,0.006491187740377723
physics_affine,0.10368105973761305,1.0,0.00649429206000331
physics_affine,0.10369426751592356,1.0,0.0065014071041731665
physics_affine,0.10370747865970187,1.0,0.006504330521292035
physics_affine,0.10372069317023445,1.0,0.006505837124422999
physics_affine,0.10373391104880846,1.0,0.006508015890183764
physics_affine,0.1037471322967117,1.0,0.006513521986960428
physics_affine,0.10376035691523264,1.0,0.006520827770621376
physics_affine,0.10377358490566038,1.0,0.006523320413843304
physics_affine,0.10378681626928471,1.0,0.006536259533080901
physics_affine,0.10380005100739607,1.0,0.00653660653128145
physics_affine,0.10381328912128555,1.0,0.006537251443154175
physics_affine,0.1038265306122449,1.0,0.006539068459213233
physics_affine,0.10383977548156653,1.0,0.0065392200302747585
physics_affine,0.1038530237305435,1.0,0.006545715111891176
physics_affine,0.10386627536046956,1.0,0.006553900359365512
physics_affine,0.1038795303726391,1.0,0.006554414024717169
physics_affine,0.10389278876834716,1.0,0.0065582208536934085
physics_affine,0.10390605054888946,1.0,0.006560059459169352
physics_affine,0.10391931571556236,1.0,0.0065607026218882265
physics_affine,0.10393258426966293,1.0,0.006562543226803762
physics_affine,0.10394585621248882,1.0,0.006567816984947348
physics_affine,0.10395913154533844,1.0,0.006578625343911293
physics_affine,0.10397241026951079,1.0,0.0065790031757440946
physics_affine,0.10398569238630558,1.0,0.00657977610869626
physics_affine,0.10399897789702313,1.0,0.0065799728070618044
physics_affine,0.10401226680296448,1.0,0.00658052091032163
physics_affine,0.1040255591054313,1.0,0.006580957478760616
physics_affine,0.10403885480572597,1.0,0.006582607610343608
physics_affine,0.10405215390515148,1.0,0.006584880873490009
physics_affine,0.10406545640501151,1.0,0.0065852511146965095
physics_affine,0.10407876230661041,1.0,0.006589749312591377
physics_affine,0.1040920716112532,1.0,0.006593177624255807
physics_affine,0.10410538432024556,1.0,0.006593686585883366
physics_affine,0.10411870043489384,1.0,0.00659377218945572
physics_affine,0.10413201995650505,1.0,0.006599000726289403
physics_affine,0.1041453428863869,1.0,0.00659931273913998
physics_affine,0.10415866922584772,1.0,0.0065994715782562875
physics_affine,0.10417199897619657,1.0,0.006600418637250017
physics_affine,0.10418533213874312,1.0,0.006601437981918632
physics_affine,0.10419866871479774,1.0,0.006605054255085755
physics_affine,0.10421200870567149,1.0,0.006605345385341468
physics_affine,0.10422535211267606,1.0,0.006612556295358053
physics_affine,0.10423869893712383,1.0,0.006613814390789187
physics_affine,0.10425204918032786,1.0,0.006617671457568039
physics_affine,0.10426540284360189,1.0,0.006617846635134122
physics_affine,0.10427875992826031,1.0,0.006619012418949841
physics_affine,0.1042921204356182,1.0,0.006621006767984893
physics_affine,0.10430548436699129,1.0,0.006622119833630664
physics_affine,0.10431885172369601,1.0,0.0066258571061844195
physics_affine,0.10433222250704947,1.0,0.006625979718922019
physics_affine,0.10434559671836945,1.0,0.006627584535196424
physics_affine,0.10435897435897436,1.0,0.006628095838161128
physics_affine,0.10437235543018336,1.0,0.00663518300388667
physics_affine,0.10438573993331624,1.0,0.006640212951194026
physics_affine,0.10439912786969348,1.0,0.006664907072920199
physics_affine,0.10441251924063623,1.0,0.0066650859478275615
physics_affine,0.10442591404746633,1.0,0.00666677385551763
physics_affine,0.10443931229150628,1.0,0.006670627840321567
physics_affine,0.1044527139740793,1.0,0.006672718203427888
physics_affine,0.10446611909650924,1.0,0.006678315864732571
physics_affine,0.10447952766012066,1.0,0.006680469945629585
physics_affine,0.10449293966623877,1.0,0.006681752532659424
physics_affine,0.1045063551161895,1.0,0.006685060408539771
physics_affine,0.10451977401129943,1.0,0.006690278361365088
physics_affine,0.10453319635289585,1.0,0.0066908437863288355
physics_affine,0.1045466221423067,1.0,0.0066927496734627365
physics_affine,0.10456005138086064,1.0,0.0066937349925944144
physics_affine,0.10457348406988695,1.0,0.006700721024436139
physics_affine,0.10458692021071567,1.0,0.0067012770665024896
physics_affine,0.10460035980467747,1.0,0.006706421460674244
physics_affine,0.10461380285310372,1.0,0.006710592162958628
physics_affine,0.10462724935732648,1.0,0.0067115944370266505
physics_affine,0.10464069931867849,1.0,0.006715190539764059
physics_affine,0.10465415273849318,1.0,0.006716576476086171
physics_affine,0.10466760961810467,1.0,0.00671902726942534
physics_affine,0.10468106995884774,1.0,0.006722126203234599
physics_affine,0.10469453376205788,1.0,0.0067286746193004395
physics_affine,0.10470800102907127,1.0,0.006731783263424761
physics_affine,0.10472147176122475,1.0,0.006731993767761601
physics_affine,0.1047349459598559,1.0,0.006733053346495814
physics_affine,0.10474842362630292,1.0,0.0067339674988078045
physics_affine,0.10476190476190476,1.0,0.006736910961521324
physics_affine,0.10477538936800103,1.0,0.006739129662741393
physics_affine,0.10478887744593203,1.0,0.00674298219462225
physics_affine,0.10480236899703875,1.0,0.006747687486682551
physics_affine,0.1048158640226629,1.0,0.006752933887711988
physics_affine,0.10482936252414682,1.0,0.0067566511637778106
physics_affine,0.10484286450283359,1.0,0.0067611392704435
physics_affine,0.10485636996006699,1.0,0.006763146318409689
physics_affine,0.10486987889719145,1.0,0.006763729219778244
physics_affine,0.10488339131555212,1.0,0.006765177907768901
physics_affine,0.10489690721649485,1.0,0.006766256409392172
physics_affine,0.10491042660136615,1.0,0.006771988697364589
physics_affine,0.10492394947151328,1.0,0.006778640411734532
physics_affine,0.10493747582828412,1.0,0.006781111736343817
physics_affine,0.10495100567302733,1.0,0.006788325662235726
physics_affine,0.1049645390070922,1.0,0.006805704179454622
physics_affine,0.10497807583182873,1.0,0.0068111123633873205
physics_affine,0.10499161614858764,1.0,0.006815397753114457
physics_affine,0.10500515995872033,1.0,0.006825491792559673
physics_affine,0.1050187072635789,1.0,0.0068311337581766825
physics_affine,0.10503225806451613,1.0,0.006831191800845007
physics_affine,0.10504581236288553,1.0,0.0068351305853106125
physics_affine,0.1050593701600413,1.0,0.00683747547127406
physics_affine,0.10507293145733833,1.0,0.006846431754659394
physics_affine,0.1050864962561322,1.0,0.00684835586142209
physics_affine,0.10510006455777922,1.0,0.00684895175608439
physics_affine,0.10511363636363637,1.0,0.006849830533721062
physics_affine,0.10512721167506135,1.0,0.006853244855892527
physics_affine,0.10514079049341256,1.0,0.006855317501288771
physics_affine,0.1051543728200491,1.0,0.00685630630535255
physics_affine,0.10516795865633075,1.0,0.006858919799421911
physics_affine,0.10518154800361804,1.0,0.006863875815298862
physics_affine,0.10519514086327217,1.0,0.0068654565503581625
physics_affine,0.10520873723665504,1.0,0.006866836379740755
physics_affine,0.10522233712512927,1.0,0.006869026079554398
physics_affine,0.10523594053005818,1.0,0.0068698152656806385
physics_affine,0.10524954745280579,1.0,0.0068714812233527725
physics_affine,0.10526315789473684,1.0,0.006877771353137503
physics_affine,0.10527677185721676,1.0,0.006879720471756624
physics_affine,0.1052903893416117,1.0,0.006881182570661245
physics_affine,0.10530401034928849,1.0,0.00688158221521484
physics_affine,0.10531763488161469,1.0,0.006883935819798901
physics_affine,0.10533126293995859,1.0,0.006886009627671488
physics_affine,0.10534489452568914,1.0,0.006888518240759086
physics_affine,0.10535852964017603,1.0,0.006888680821964808
physics_affine,0.10537216828478964,1.0,0.006893121909395037
physics_affine,0.10538581046090109,1.0,0.006893668458957324
physics_affine,0.10539945616988217,1.0,0.006896906767479342
physics_affine,0.10541310541310542,1.0,0.006901061712089892
physics_affine,0.10542675819194405,1.0,0.006906111402322439
physics_affine,0.10544041450777202,1.0,0.0069093513211316085
physics_affine,0.10545407436196398,1.0,0.006913278363703658
physics_affine,0.10546773775589531,1.0,0.0069179595484992334
physics_affine,0.10548140469094208,1.0,0.006918044990695848
physics_affine,0.10549507516848108,1.0,0.006923500237312802
physics_affine,0.10550874918988982,1.0,0.006927461595593182
physics_affine,0.10552242675654654,1.0,0.006929254801943653
physics_affine,0.10553610786983016,1.0,0.006932524323994551
physics_affine,0.10554979253112033,1.0,0.006941621113245736
physics_affine,0.10556348074179743,1.0,0.006941661911335278
physics_affine,0.10557717250324254,1.0,0.006946817719162012
physics_affine,0.10559086781683746,1.0,0.0069484252009405275
physics_affine,0.10560456668396472,1.0,0.006949279937009225
physics_affine,0.10561826910600752,1.0,0.0069507075617562634
physics_affine,0.10563197508434986,1.0,0.006963046848723816
physics_affine,0.10564568462037638,1.0,0.0069634803963517615
physics_affine,0.10565939771547248,1.0,0.006964380527533015
physics_affine,0.10567311437102428,1.0,0.00696492376050174
physics_affine,0.1056868345884186,1.0,0.006968773354884962
physics_affine,0.10570055836904298,1.0,0.006974021944596016
physics_affine,0.10571428571428572,1.0,0.0069758269152326614
physics_affine,0.10572801662553578,1.0,0.006979544326929989
physics_affine,0.10574175110418291,1.0,0.006985054371193025
physics_affine,0.10575548915161752,1.0,0.006989206860156758
physics_affine,0.10576923076923077,1.0,0.006991700763384326
physics_affine,0.10578297595841456,1.0,0.006991853825714783
physics_affine,0.10579672472056148,1.0,0.006994599603005976
physics_affine,0.10581047705706487,1.0,0.006995756364800689
physics_affine,0.10582423296931877,1.0,0.00699884439340305
physics_affine,0.10583799245871799,1.0,0.007001316685015477
physics_affine,0.105851755526658,1.0,0.007005896965374554
physics_affine,0.10586552217453506,1.0,0.007010325374685352
physics_affine,0.10587929240374609,1.0,0.007012914669402521
physics_affine,0.10589306621568882,1.0,0.007014629559232258
physics_affine,0.10590684361176164,1.0,0.007014880004172459
physics_affine,0.1059206245933637,1.0,0.0070172183812057445
physics_affine,0.10593440916189485,1.0,0.007021592407556028
physics_affine,0.1059481973187557,1.0,0.0070316147843233244
physics_affine,0.10596198906534757,1.0,0.0070360877431295266
physics_affine,0.10597578440307252,1.0,0.007036734005747708
physics_affine,0.10598958333333333,1.0,0.0070375885837448
physics_affine,0.10600338585753354,1.0,0.007042534489948222
physics_affine,0.10601719197707736,1.0,0.007043065611668764
physics_affine,0.1060310016933698,1.0,0.007043236569421182
physics_affine,0.10604481500781657,1.0,0.0070442367018326785
physics_affine,0.1060586319218241,1.0,0.007045925825598535
physics_affine,0.10607245243679958,1.0,0.007049424762565532
physics_affine,0.10608627655415091,1.0,0.007053735758646167
physics_affine,0.10610010427528675,1.0,0.0070541903063800655
physics_affine,0.10611393560161647,1.0,0.007054309493662347
physics_affine,0.10612777053455019,1.0,0.0070632849853961245
physics_affine,0.10614160907549876,1.0,0.007072957321517833
physics_affine,0.10615545122587376,1.0,0.007074992981112837
physics_affine,0.10616929698708752,1.0,0.007075190015051453
physics_affine,0.1061831463605531,1.0,0.007075528759584023
physics_affine,0.10619699934768428,1.0,0.007077285435738155
physics_affine,0.10621085594989561,1.0,0.007080084054284281
physics_affine,0.10622471616860238,1.0,0.007087730986100961
physics_affine,0.10623858000522057,1.0,0.007090648010539904
physics_affine,0.10625244746116695,1.0,0.007092087205618947
physics_affine,0.106266318537859,1.0,0.007092913553244236
physics_affine,0.10628019323671498,1.0,0.007095345025778638
physics_affine,0.10629407155915382,1.0,0.007095485830522392
physics_affine,0.10630795350659528,1.0,0.0070975987842717605
physics_affine,0.10632183908045977,1.0,0.007099293515193341
physics_affine,0.10633572828216852,1.0,0.007100901860759123
physics_affine,0.10634962111314346,1.0,0.007101060236664706
physics_affine,0.10636351757480726,1.0,0.007103947529034984
physics_affine,0.10637741766858337,1.0,0.007106528051970514
physics_affine,0.10639132139589597,1.0,0.007107306135535615
physics_affine,0.10640522875816993,1.0,0.007108662049138273
physics_affine,0.10641913975683095,1.0,0.00710992188847427
physics_affine,0.10643305439330544,1.0,0.007111959408192672
physics_affine,0.10644697266902053,1.0,0.0071133004509043975
physics_affine,0.10646089458540413,1.0,0.007116239213432461
physics_affine,0.10647482014388489,1.0,0.007116587981342879
physics_affine,0.1064887493458922,1.0,0.0071168914442695085
physics_affine,0.1065026821928562,1.0,0.007117460839216488
physics_affine,0.10651661868620779,1.0,0.007117795649058525
physics_affine,0.10653055882737862,1.0,0.007120305809755903
physics_affine,0.10654450261780105,1.0,0.007121272403027441
physics_affine,0.10655845005890824,1.0,0.0071216832016766035
physics_affine,0.10657240115213407,1.0,0.007124725735454979
physics_affine,0.10658635589891319,1.0,0.007127663384395799
physics_affine,0.10660031430068098,1.0,0.007129949691452973
physics_affine,0.1066142763588736,1.0,0.007130906379294652
physics_affine,0.10662824207492795,1.0,0.00713159310945874
physics_affine,0.10664221145028167,1.0,0.007134934679247067
physics_affine,0.10665618448637317,1.0,0.0071430004986291675
physics_affine,0.1066701611846416,1.0,0.007144799824283914
physics_affine,0.10668414154652686,1.0,0.007144986571178356
physics_affine,0.10669812557346965,1.0,0.007146899102507491
physics_affine,0.10671211326691138,1.0,0.007147238777929039
physics_affine,0.10672610462829422,1.0,0.007149457466023242
physics_affine,0.1067400996590611,1.0,0.007150011206971309
physics_affine,0.10675409836065573,1.0,0.007150143098723734
physics_affine,0.10676810073452256,1.0,0.007150557189797045
physics_affine,0.10678210678210678,1.0,0.00715087407098141
physics_affine,0.10679611650485436,1.0,0.007158128703369045
physics_affine,0.10681012990421204,1.0,0.007158762616456335
physics_affine,0.1068241469816273,1.0,0.007165202174026665
physics_affine,0.10683816773854836,1.0,0.007167505196958924
physics_affine,0.10685219217642426,1.0,0.0071677314242891916
physics_affine,0.10686622029670474,1.0,0.007175293942881546
physics_affine,0.10688025210084033,1.0,0.007176755180054917
