fit_scope,design,scenario,target,signoff_clean,k_sheet,k_bump,r2,mae_mv,rmse_mv,bias_mv,spearman,pearson,label_max_mv,n
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,gc_compact,tile_mean,False,413.21745423639777,4132.174542363978,0.03207531232236749,0.09870595378084032,0.1202603194633195,-0.03120312135028554,0.6254326898224707,0.6427432251203815,0.62,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,ecc_recover,tile_mean,False,177.18306328349084,1771.8306328349083,-0.2225368684898521,0.11578017382536855,0.1388604484207673,-0.042491669638912405,0.5316273435506705,0.5644566646249456,0.62,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,idle,tile_mean,False,11.383204070587059,113.83204070587058,-1.555654166662812e-05,0.10425360946825657,0.1279369413625809,-0.031399901069909676,0.5674024680193177,0.5752748725727415,0.62036375,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,seq_read,tile_mean,False,116.87501538954805,1168.7501538954805,-0.7763895628512141,0.12961731428615278,0.16257072895732108,-0.05330349093927835,0.512458258372211,0.55860300657173,0.791264375,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,seq_write,tile_mean,False,341.41845357304425,3414.1845357304423,-0.8732192306729831,0.13884406204882013,0.1763744915324862,-0.056967778662643076,0.47870564386484393,0.521894790147965,0.8780525,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,rand_read_4k,tile_mean,False,224.9725265957513,2249.725265957513,-0.9334396819492821,0.13776118923040478,0.16960496460243396,-0.058202799826137505,0.4926562458448326,0.5408311735485418,0.791264375,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,gc_compact,tile_mean,False,339.68202652792013,3396.8202652792015,-0.6250259668307143,0.12057035974057251,0.15668627582369626,-0.04863279343486476,0.5505826072919432,0.5751096102902725,0.8057281249999998,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,ecc_recover,tile_mean,False,160.59807212493297,1605.9807212493297,-0.6406682428360531,0.12576555785426033,0.1513615739949243,-0.05230784021424171,0.5273045319258869,0.5653653351294146,0.625370625,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,idle,tile_mean,False,11.727896131016285,117.27896131016286,-0.20473112885996225,0.11515894357592654,0.1400873245708136,-0.040428100461501686,0.5345376615786366,0.5301599672342944,0.6204618749999999,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,seq_read,tile_mean,False,119.21606781266911,1192.160678126691,-0.8459682660788976,0.1212657338637648,0.15433163476085832,-0.052996694946728005,0.5959805054238352,0.6158854261584581,0.8129262500000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,seq_write,tile_mean,False,347.7119604172639,3477.1196041726394,-1.02122786622831,0.13080273430871284,0.16780573968494414,-0.05729651245095145,0.5709842710754255,0.579127185531642,0.91568875,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,rand_read_4k,tile_mean,False,229.81402799502612,2298.140279950261,-0.9830035417838972,0.12766922058649272,0.15995749195372366,-0.057121099073287156,0.5784845542351569,0.6067350535940474,0.8129262500000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,gc_compact,tile_mean,False,346.463177009233,3464.63177009233,-0.8068257479787635,0.12033378806313012,0.15339116657700858,-0.05099420549672414,0.6052211122325886,0.6079423669428201,0.8300525000000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,ecc_recover,tile_mean,False,163.91245450217252,1639.1245450217252,-0.6218069942874818,0.12070861598873231,0.1460040621603852,-0.05122686774751809,0.56489003002239,0.5982021126541428,0.6236962500000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,idle,tile_mean,False,11.335285526381744,113.35285526381745,0.012949316054878701,0.10475250520340049,0.12836644122265345,-0.031361903039413115,0.5621323964697059,0.574160693087683,0.620025625,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,seq_read,tile_mean,False,135.06938982549585,1350.6938982549584,-0.22480871917319023,0.10750899664461315,0.1326933406754992,-0.039482158877020855,0.5751069037448331,0.616043558406147,0.620385625,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,seq_write,tile_mean,False,405.93127683058526,4059.312768305853,-0.26342445391455094,0.10721685808958661,0.13432409305499562,-0.040198544982035525,0.586277413761654,0.6203840201768357,0.63848875,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,rand_read_4k,tile_mean,False,260.1115497564896,2601.115497564896,-0.3436282995868547,0.1137478017251549,0.13898072232464354,-0.04367896463962932,0.5524038158288634,0.5964940749320969,0.620385625,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,gc_compact,tile_mean,False,394.30358059659494,3943.0358059659493,-0.10546552288210398,0.10060765395730623,0.1259346614749431,-0.03516396004265719,0.6224122091350658,0.639147372577034,0.620400625,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,ecc_recover,tile_mean,False,173.62310820044334,1736.2310820044333,-0.3067598013468886,0.11701699732562561,0.1408404119584164,-0.04452888348764392,0.5329346295732859,0.5665028454429558,0.620200625,576
per_scenario,orfs_ssd_ctrl_cfg_mid,idle,tile_mean,True,48.2519304683706,482.519304683706,0.0648990509389139,0.09862687878521131,0.11917589143795304,-0.029102231483799302,0.6164400109468025,0.6266184887883304,0.6208368750000001,576
per_scenario,orfs_ssd_ctrl_cfg_mid,seq_read,tile_mean,True,574.9001557208468,5749.001557208468,-0.5688462073860476,0.22710772948284388,0.2704728801616041,-0.07025522670811053,-0.08714531789462016,-0.11757325640681308,0.862751875,576
per_scenario,orfs_ssd_ctrl_cfg_mid,seq_write,tile_mean,True,1499.209792904695,14992.09792904695,-0.576164739641285,0.281211967706983,0.3344778363847299,-0.08695309614608285,-0.09944732890058712,-0.12852076380358143,1.064435,576
per_scenario,orfs_ssd_ctrl_cfg_mid,rand_read_4k,tile_mean,True,1032.1792473222831,10321.792473222831,-0.5596670880440557,0.22611052336971557,0.26968046819945024,-0.07020498605610101,-0.06871046212844382,-0.10086364500846366,0.862751875,576
per_scenario,orfs_ssd_ctrl_cfg_mid,gc_compact,tile_mean,True,1812.8041835191502,18128.041835191503,-0.5864720592757502,0.23793493670136137,0.28258490367259625,-0.07349652922018816,-0.1258596872704157,-0.14500458175015354,0.8963656249999999,576
per_scenario,orfs_ssd_ctrl_cfg_mid,ecc_recover,tile_mean,True,360.6923500644427,3606.923500644427,-1.4596830014931461,0.14118614420653225,0.18375097750800495,-0.06844399343406554,0.6000231990817957,0.5655005818673551,0.87484875,576
asrun,orfs_ibex,seq_write/scale,tile_max,True,137.4445243828724,1374.445243828724,-0.97002039390057,1.0536232751932786,1.4716615346617714,-0.4229725050873023,-0.15664512492301697,-0.2425694375929114,6.9664980000000005,576
asrun,orfs_gcd,seq_write/scale,tile_max,True,91.93616227944024,919.3616227944024,0.012249473986156834,1.662851146069769,1.990622307180817,-0.025990976873112654,0.2033074620220496,0.1606909719435637,9.593997368421054,576
asrun,orfs_ssd_ctrl_cfg_small,seq_write/scale,tile_max,True,389.6354263216168,3896.354263216168,-0.9614620582037043,0.30803037279908224,0.3626504107009693,-0.10710591084135951,-0.1986461639742957,-0.17494716696903018,1.461241157894737,576
asrun,orfs_ssd_ctrl_cfg_run_01_p12,seq_write/scale,tile_max,False,551.6647545615176,5516.647545615177,-0.27082149152348256,0.08949817353292369,0.10984519504687053,-0.033768642211845494,0.5851907501523506,0.6239872103246511,0.5187368421052633,576
asrun,orfs_ssd_ctrl_cfg_run_02_p24,seq_write/scale,tile_max,False,426.34141223252647,4263.4141223252645,-1.044130843735616,0.13363473326245562,0.16637140074918605,-0.05456234740059876,0.4134492155246033,0.4639689634356544,0.8603412631578948,576
asrun,orfs_ssd_ctrl_cfg_run_03_p24,seq_write/scale,tile_max,False,435.4496707807773,4354.496707807773,-1.2489701877578736,0.12332545001138805,0.1566169901795362,-0.054335598380410986,0.5186645322287758,0.5300174752009361,0.9454060000000002,576
asrun,orfs_ssd_ctrl_cfg_run_04_p16,seq_write/scale,tile_max,False,517.0874680966912,5170.874680966912,-0.4744563126606385,0.09602184186477158,0.11940912261944414,-0.03819095969410743,0.5654034871784218,0.6085201034476015,0.5558103157894738,576
asrun,orfs_ssd_ctrl_cfg_mid,seq_write/scale,tile_max,True,1509.6041108086117,15096.041108086118,-0.5943065411919344,0.2806142823895603,0.33547670251890815,-0.08783575382640085,-0.06993366783585128,-0.09134558633939555,1.2746093684210527,576
global,CLEAN_POOLED,all,tile_max,True,209.54080091445744,2095.4080091445744,-0.0854742611226027,1.6596629382258123,2.2525062443501698,-0.37321103676437306,0.13064852932650245,0.16450592221290833,9.593997368421054,2304
global_applied,orfs_ibex,all,tile_max,True,209.54080091445744,2095.4080091445744,-1.32438930041294,1.173263394684683,1.598552895586339,-0.995653425354738,-0.15664512492301697,-0.24256943759291133,6.9664980000000005,576
global_applied,orfs_gcd,all,tile_max,True,209.54080091445744,2095.4080091445744,-1.9283063606174995,2.90989372593917,3.4274686184376963,-2.798783037869775,0.2033074620220496,0.16069097194356363,9.593997368421054,576
global_applied,orfs_ssd_ctrl_cfg_small,all,tile_max,True,209.54080091445744,2095.4080091445744,-3.2510907304562418,0.43922607082991566,0.5338858429881541,0.2493248718269869,-0.1986461639742957,-0.17494716696903018,1.461241157894737,576
global_applied,orfs_ssd_ctrl_cfg_mid,all,tile_max,True,209.54080091445744,2095.4080091445744,-79.84804066170211,2.116268561449481,2.388972779175221,2.052267444340034,-0.06993366783585128,-0.09134558633939552,1.2746093684210527,576
per_scenario,orfs_ibex,idle,tile_max,True,26.17687436554356,261.7687436554356,-0.9700238635985035,0.230691285623669,0.32222087779433234,-0.09261010087646665,-0.15664512492301697,-0.24257072970609794,1.52532,576
per_scenario,orfs_ibex,seq_read,tile_max,True,88.1981574846407,881.981574846407,-0.9700200803808188,1.0536233249414346,1.47166157656365,-0.422972483892542,-0.15664512492301697,-0.24256941302766274,6.9665,576
per_scenario,orfs_ibex,seq_write,tile_max,True,88.19728322580893,881.9728322580893,-0.9700203939005696,1.2999248200436553,1.815686308998289,-0.52184919458823,-0.15664512492301697,-0.24256943759291122,8.59503,576
per_scenario,orfs_ibex,rand_read_4k,tile_max,True,88.1981574846407,881.981574846407,-0.9700200803808188,1.0536233249414346,1.47166157656365,-0.422972483892542,-0.15664512492301697,-0.24256941302766274,6.9665,576
per_scenario,orfs_ibex,gc_compact,tile_max,True,88.19798954750075,881.9798954750075,-0.97002009289364,1.094673678421654,1.5289989158397934,-0.43945189375587884,-0.15664512492301697,-0.24256938422358487,7.23792,576
per_scenario,orfs_ibex,ecc_recover,tile_max,True,88.18475133445726,881.8475133445726,-0.9700210241889711,0.5473368486614724,0.7644994012315811,-0.21972598711567798,-0.15664512492301697,-0.2425695583752941,3.61896,576
per_scenario,orfs_gcd,idle,tile_max,True,38.63753532774816,386.3753532774816,0.012249462452277649,0.16499341582801388,0.19751595367555166,-0.002578906382775387,0.2033074620220496,0.1606908705678008,0.9519500000000001,576
per_scenario,orfs_gcd,seq_read,tile_max,True,58.99543214147478,589.9543214147478,0.012249516891297163,1.6628514451150664,1.9906226706996968,-0.025990959464802014,0.2033074620220496,0.16069103161684528,9.594,576
per_scenario,orfs_gcd,seq_write,tile_max,True,58.9948546852708,589.948546852708,0.012249473986157167,2.051569595800364,2.455962586781527,-0.03206678964864372,0.2033074620220496,0.16069097194356377,11.83675,576
per_scenario,orfs_gcd,rand_read_4k,tile_max,True,58.99543214147478,589.9543214147478,0.012249516891297163,1.6628514451150664,1.9906226706996968,-0.025990959464802014,0.2033074620220496,0.16069103161684528,9.594,576
per_scenario,orfs_gcd,gc_compact,tile_max,True,58.995320051238735,589.9532005123874,0.012249505056532772,1.727637767484369,2.068179277074036,-0.0270035980901284,0.2033074620220496,0.16069101225560192,9.96779,576
per_scenario,orfs_gcd,ecc_recover,tile_max,True,58.98645949080632,589.8645949080632,0.012249666210896959,0.8638191738116914,1.034089900767496,-0.013501767209375685,0.2033074620220496,0.1606912862404943,4.9839,576
per_scenario,orfs_ssd_ctrl_cfg_small,idle,tile_max,True,10.42734055923653,104.2734055923653,-0.22008552583603258,0.11031780924185355,0.1362782622013821,-0.03878476426649866,0.5642163895162777,0.573805361130846,0.64604,576
per_scenario,orfs_ssd_ctrl_cfg_small,seq_read,tile_max,True,113.47872795910392,1134.7872795910391,-0.9676896703518307,0.30883984059842867,0.36322581360179457,-0.10774242161849153,-0.20124541033821752,-0.17641995866467838,1.4612399999999999,576
per_scenario,orfs_ssd_ctrl_cfg_small,seq_write,tile_max,True,285.1874361545712,2851.8743615457115,-0.94676736473175,0.3773119756298348,0.4457466895811825,-0.12970461918054438,-0.20050855898577233,-0.17752963416336326,1.8028300000000002,576
per_scenario,orfs_ssd_ctrl_cfg_small,rand_read_4k,tile_max,True,218.27724135451547,2182.7724135451544,-1.0023010600748878,0.31311244344196254,0.36640643386934635,-0.11262321883544428,-0.19249101094098486,-0.16789501190579334,1.4612399999999999,576
per_scenario,orfs_ssd_ctrl_cfg_small,gc_compact,tile_max,True,320.8049277813029,3208.049277813029,-0.9230957370887318,0.31299713862637646,0.37307637838227886,-0.10582160554208536,-0.20419511091947928,-0.18306931189429362,1.5181699999999998,576
per_scenario,orfs_ssd_ctrl_cfg_small,ecc_recover,tile_max,True,110.44082391518371,1104.408239151837,-2.5941515539636293,0.20926579136644258,0.25441561491503784,-0.09965128161936868,0.314838261817479,0.3710876298981062,0.99359,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,idle,tile_max,False,10.631019479066675,106.31019479066674,-0.06826875774192498,0.10906206622996047,0.13383841374239622,-0.035613880124463405,0.5614934062095472,0.5753548540745901,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,seq_read,tile_max,False,133.29918507549053,1332.9918507549053,-0.21011535798536163,0.1093143308450291,0.13315814391311256,-0.039988754781008155,0.5836053799627271,0.6219771429095691,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,seq_write,tile_max,False,403.56629966825153,4035.6629966825153,-0.22108363964798716,0.10796376908713452,0.13284474372091162,-0.039961378543798214,0.60064650250915,0.632478974495583,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,rand_read_4k,tile_max,False,256.8071394455539,2568.071394455539,-0.3280402484257483,0.11518253686258162,0.1394954252460686,-0.04421503474741814,0.5616659432784799,0.602269464309328,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,gc_compact,tile_max,False,389.39627904313585,3893.9627904313584,-0.08746088444745559,0.10270932244977704,0.12603767198598978,-0.03551331139228775,0.62986897910763,0.6460696703147665,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_01_p12,ecc_recover,tile_max,False,168.11830858247444,1681.1830858247445,-0.3548717956241212,0.12103818630021028,0.14506771010606162,-0.047042098268999674,0.5316255315747409,0.564466454557903,0.64,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,idle,tile_max,False,10.80752335019509,108.0752335019509,-0.08558624561005135,0.10825351096295818,0.13296452439013332,-0.03508021709919643,0.5652838610364538,0.5740865115938842,0.64039,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,seq_read,tile_max,False,107.86049949987039,1078.604994998704,-0.9519310091533477,0.14606119798206368,0.1819384938944893,-0.06038859906241682,0.4787616852983627,0.5231631560010089,0.91213,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,seq_write,tile_max,False,311.93800021644927,3119.380002164493,-0.9777983788027531,0.16117422706824594,0.20190553086240476,-0.0649807836050404,0.4259950261838316,0.47234659803745427,1.06146,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,rand_read_4k,tile_max,False,207.6560672673749,2076.560672673749,-1.1182139989865325,0.15499872848257623,0.1895297023047465,-0.06577036718291199,0.4615333535215236,0.5051782367474689,0.91213,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,gc_compact,tile_max,False,312.80912840858076,3128.0912840858077,-0.7749852736968834,0.13741861568476282,0.176098691484407,-0.0552297964590832,0.5110583261304117,0.5393939825778515,0.93702,576
per_scenario,orfs_ssd_ctrl_cfg_run_02_p24,ecc_recover,tile_max,False,151.43534656985156,1514.3534656985157,-0.8689403013294132,0.1346465289739808,0.16095650457745592,-0.05787399247294691,0.5260069888311336,0.5614965560008655,0.6671900000000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,idle,tile_max,False,11.131837559367293,111.31837559367293,-0.30613446077585516,0.12012032087572924,0.14571256779901617,-0.044430378797007855,0.5356130192664372,0.5308789948552363,0.64049,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,seq_read,tile_max,False,110.21623191156266,1102.1623191156266,-1.0738141191669208,0.1356961851386689,0.17238733489479507,-0.06001179500486778,0.5684729611397861,0.5838335712340129,1.01867,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,seq_write,tile_max,False,318.3211399431092,3183.211399431092,-1.2124883208283266,0.1504806330456131,0.19165510768239627,-0.06559238367354482,0.5194222939172304,0.5286144057545923,1.1664100000000002,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,rand_read_4k,tile_max,False,212.4516391803858,2124.516391803858,-1.2162453615792717,0.14187255552256914,0.17820888866216084,-0.0644464309855483,0.5542519967155507,0.5765256470166653,1.01867,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,gc_compact,tile_max,False,319.798621760793,3197.9862176079305,-1.0307794626494369,0.13487451625630484,0.172364228343804,-0.0580327033387842,0.5690591668665249,0.5704438248529685,1.04329,576
per_scenario,orfs_ssd_ctrl_cfg_run_03_p24,ecc_recover,tile_max,False,154.82219994110247,1548.2219994110246,-0.8325884731745354,0.12833112597550808,0.15530085614322525,-0.05642156702635484,0.563846190725417,0.5952422936014894,0.7149800000000001,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,idle,tile_max,False,10.745862774822935,107.45862774822936,-0.06915639610574242,0.10876606687074093,0.13345641441243167,-0.035114874321535185,0.5613646383874565,0.5733558896076669,0.64003,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,seq_read,tile_max,False,126.69497060712897,1266.9497060712897,-0.3758970902125345,0.11355317934242291,0.14090130286952934,-0.04425837433383476,0.5754076370009348,0.6169753043891426,0.6405,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,seq_write,tile_max,False,378.31883531985005,3783.1883531985004,-0.41668736048630883,0.11486868304738668,0.14440806291895072,-0.04527227168875352,0.5816770324900321,0.6173076708099224,0.68574,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,rand_read_4k,tile_max,False,243.9960233331918,2439.960233331918,-0.5114769579004761,0.12096160709721979,0.14768037900061426,-0.04874955136557678,0.553044795291374,0.5971108845687706,0.6405,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,gc_compact,tile_max,False,369.4096196212975,3694.096196212975,-0.23728234746120314,0.10542232952674717,0.13372608475010264,-0.03962937541136642,0.6249858047056436,0.6408582606466747,0.64372,576
per_scenario,orfs_ssd_ctrl_cfg_run_04_p16,ecc_recover,tile_max,False,164.57730652382455,1645.7730652382454,-0.4548521868389188,0.122563098040112,0.14747746131347342,-0.04915943527177748,0.5350728734116134,0.5673875168850635,0.64026,576
per_scenario,orfs_ssd_ctrl_cfg_mid,idle,tile_max,True,45.89793873494428,458.97938734944285,-0.012661039323597079,0.10164654472908975,0.123706362876953,-0.03237353651855556,0.6182687758931302,0.628469174870603,0.64094,576
per_scenario,orfs_ssd_ctrl_cfg_mid,seq_read,tile_max,True,437.55338148801184,4375.533814880118,-0.5925420359098541,0.28034496572397594,0.3352909360892971,-0.0877534625697814,-0.06756587192481205,-0.08916872638166054,1.27461,576
per_scenario,orfs_ssd_ctrl_cfg_mid,seq_write,tile_max,True,1140.902562680842,11409.02562680842,-0.6003945049766284,0.34720464465392387,0.4146893265923489,-0.10857689158308949,-0.07965875371417512,-0.10021403250330035,1.57257,576
per_scenario,orfs_ssd_ctrl_cfg_mid,rand_read_4k,tile_max,True,785.6191092579422,7856.191092579422,-0.5822491608391125,0.27898870713997287,0.3342056579585847,-0.08770199004920864,-0.04905066781079475,-0.07192707105067342,1.27461,576
per_scenario,orfs_ssd_ctrl_cfg_mid,gc_compact,tile_max,True,1379.502039864956,13795.02039864956,-0.6120126891268671,0.293928602315089,0.3504774204158833,-0.0917796621426165,-0.10649252540295931,-0.11731302548219813,1.32427,576
per_scenario,orfs_ssd_ctrl_cfg_mid,ecc_recover,tile_max,True,326.92837023068074,3269.2837023068073,-1.531346853136212,0.16146814532764983,0.21153777698936327,-0.07797193741151015,0.5407669207861542,0.5118160355212119,1.0729,576
null_dbump,orfs_ibex,seq_write/scale,tile_mean,True,,,,,,,-0.32079216553875045,-0.35631174421946493,5.964354144736844,576
null_current,orfs_ibex,seq_write/scale,tile_mean,True,,,,,,,0.4688913151215693,0.49679154592674685,5.964354144736844,576
null_dbump,orfs_ibex,seq_write/scale,tile_max,True,,,,,,,-0.3463477170109597,-0.3755527816835946,6.9664980000000005,576
null_current,orfs_ibex,seq_write/scale,tile_max,True,,,,,,,0.48515788125771264,0.5062477751070815,6.9664980000000005,576
null_dbump,orfs_gcd,seq_write/scale,tile_mean,True,,,,,,,0.07550597064069568,0.09663369244611916,9.591748157894738,576
null_current,orfs_gcd,seq_write/scale,tile_mean,True,,,,,,,0.15273148160323916,0.15368507924597374,9.591748157894738,576
null_dbump,orfs_gcd,seq_write/scale,tile_max,True,,,,,,,0.039889647402531904,0.053231709587908155,9.593997368421054,576
null_current,orfs_gcd,seq_write/scale,tile_max,True,,,,,,,0.17726827785506502,0.1870566009208104,9.593997368421054,576
null_dbump,orfs_ssd_ctrl_cfg_small,seq_write/scale,tile_mean,True,,,,,,,-0.416024745542927,-0.37931404019773096,1.1723366513157893,576
null_current,orfs_ssd_ctrl_cfg_small,seq_write/scale,tile_mean,True,,,,,,,0.5695525734161113,0.6835427374454508,1.1723366513157893,576
null_dbump,orfs_ssd_ctrl_cfg_small,seq_write/scale,tile_max,True,,,,,,,-0.38693206810124536,-0.35060249989366726,1.461241157894737,576
null_current,orfs_ssd_ctrl_cfg_small,seq_write/scale,tile_max,True,,,,,,,0.5666377315645138,0.6704083626901096,1.461241157894737,576
null_dbump,orfs_ssd_ctrl_cfg_run_01_p12,seq_write/scale,tile_mean,False,,,,,,,0.6874475772113459,0.693296578753801,0.5025263157894738,576
null_current,orfs_ssd_ctrl_cfg_run_01_p12,seq_write/scale,tile_mean,False,,,,,,,-0.4506061712750177,-0.4999891707299568,0.5025263157894738,576
null_dbump,orfs_ssd_ctrl_cfg_run_01_p12,seq_write/scale,tile_max,False,,,,,,,0.6822702730599464,0.6880337089210646,0.5187368421052633,576
null_current,orfs_ssd_ctrl_cfg_run_01_p12,seq_write/scale,tile_max,False,,,,,,,-0.4284440049525056,-0.4732855904200735,0.5187368421052633,576
null_dbump,orfs_ssd_ctrl_cfg_run_02_p24,seq_write/scale,tile_mean,False,,,,,,,0.4559349037466207,0.4933579599229965,0.7116846578947369,576
null_current,orfs_ssd_ctrl_cfg_run_02_p24,seq_write/scale,tile_mean,False,,,,,,,-0.10502246306464531,-0.08343930185593827,0.7116846578947369,576
null_dbump,orfs_ssd_ctrl_cfg_run_02_p24,seq_write/scale,tile_max,False,,,,,,,0.3754964634631628,0.4247202973826599,0.8603412631578948,576
null_current,orfs_ssd_ctrl_cfg_run_02_p24,seq_write/scale,tile_max,False,,,,,,,-0.024189499834373008,0.00990270860228451,0.8603412631578948,576
null_dbump,orfs_ssd_ctrl_cfg_run_03_p24,seq_write/scale,tile_mean,False,,,,,,,0.556304472375358,0.5489350152742409,0.7421898289473685,576
null_current,orfs_ssd_ctrl_cfg_run_03_p24,seq_write/scale,tile_mean,False,,,,,,,-0.15057059877882456,-0.10616856688661666,0.7421898289473685,576
null_dbump,orfs_ssd_ctrl_cfg_run_03_p24,seq_write/scale,tile_max,False,,,,,,,0.47594478451555866,0.47373701505948024,0.9454060000000002,576
null_current,orfs_ssd_ctrl_cfg_run_03_p24,seq_write/scale,tile_max,False,,,,,,,-0.06368849856126921,-0.008789034822980081,0.9454060000000002,576
null_dbump,orfs_ssd_ctrl_cfg_run_04_p16,seq_write/scale,tile_mean,False,,,,,,,0.6506958064676444,0.6600717978199966,0.5175119342105263,576
null_current,orfs_ssd_ctrl_cfg_run_04_p16,seq_write/scale,tile_mean,False,,,,,,,-0.3602901829346677,-0.39694035238285524,0.5175119342105263,576
null_dbump,orfs_ssd_ctrl_cfg_run_04_p16,seq_write/scale,tile_max,False,,,,,,,0.6303448415763097,0.6429875467721378,0.5558103157894738,576
null_current,orfs_ssd_ctrl_cfg_run_04_p16,seq_write/scale,tile_max,False,,,,,,,-0.3182386806346714,-0.3459760509371713,0.5558103157894738,576
null_dbump,orfs_ssd_ctrl_cfg_mid,seq_write/scale,tile_mean,True,,,,,,,-0.3148271863769955,-0.30630952004914014,0.8627525789473685,576
null_current,orfs_ssd_ctrl_cfg_mid,seq_write/scale,tile_mean,True,,,,,,,0.5363222658853666,0.6833246660295857,0.8627525789473685,576
null_dbump,orfs_ssd_ctrl_cfg_mid,seq_write/scale,tile_max,True,,,,,,,-0.2927740869454955,-0.27057862878019756,1.2746093684210527,576
null_current,orfs_ssd_ctrl_cfg_mid,seq_write/scale,tile_max,True,,,,,,,0.4732915683694511,0.6285703019746376,1.2746093684210527,576
uniform_supply,orfs_ibex,seq_write/scale,tile_mean,True,0.04462622183099262,0.44626221830992624,0.21232889956023504,0.5734979427533097,0.7765603314033981,-0.058757461748370786,0.47450146487227257,0.5018099691628828,5.964354144736844,576
uniform_supply,orfs_ibex,seq_write/scale,tile_max,True,0.03709102284713495,0.37091022847134947,0.2247512214017927,0.6776923603766479,0.923194318358938,-0.06787778576193514,0.49099346080685824,0.5113187552441305,6.9664980000000005,576
